Total Time (s),Cycle Elapsed Time (s),Total Cycles,Elapsed Cycles,Step,"Total Cycle Count(8800 (0,1) Waveform)","Position(8800 (0,1):Position) (mm)","Load(8800 (0,1):Load) (kN)",,
0,0,1,1,1,1,1.096807342,0.057294033,,
0.01,0.01,1,1,1,1,1.096778937,0.057315081,,
0.02,0.02,1,1,1,1,1.097071745,0.057396293,,
0.04,0.04,1,1,1,1,1.097213213,0.057679974,,17.91722327
0.05,0.05,1,1,1,1,1.097171955,0.057319831,,
0.07,0.07,1,1,1,1,1.096854281,0.057134032,,
0.09,0.09,1,1,1,1,1.09709717,0.057366583,,
0.1,0.1,1,1,1,1,1.097131536,0.057043601,,
0.12,0.12,1,1,1,1,1.096973211,0.05731741,,
0.13,0.13,1,1,1,1,1.096976005,0.057052914,,
0.14,0.14,1,1,1,1,1.096970976,0.057179295,,
0.16,0.16,1,1,1,1,1.097184621,0.057822932,,
0.17,0.17,1,1,1,1,1.097016983,0.057720486,,
0.19,0.19,1,1,1,1,1.096978333,0.057051424,,
0.2,0.2,1,1,1,1,1.097066343,0.057809241,,
0.22,0.22,1,1,1,1,1.097088416,0.056580734,,
0.23,0.23,1,1,1,1,1.097014003,0.056919269,,
0.25,0.25,1,1,1,1,1.097195518,0.057722721,,
0.26,0.26,1,1,1,1,1.097237334,0.056966674,,
0.27,0.27,1,1,1,1,1.097067275,0.057477318,,
0.28,0.28,1,1,1,1,1.096933071,0.057183206,,
0.3,0.3,1,1,1,1,1.097300664,0.05721841,,
0.31,0.31,1,1,1,1,1.097312678,0.057120528,,
0.32,0.32,1,1,1,1,1.097139545,0.056761224,,
0.33,0.33,1,1,1,1,1.096924503,0.05761357,,
0.34,0.34,1,1,1,1,1.097014096,0.058195926,,
0.35,0.35,1,1,1,1,1.097349745,0.057321321,,
0.37,0.37,1,1,1,1,1.097301223,0.057079829,,
0.38,0.38,1,1,1,1,1.097094469,0.057255756,,
0.39,0.39,1,1,1,1,1.097126879,0.057663955,,
0.4,0.4,1,1,1,1,1.097182852,0.057817996,,
0.41,0.41,1,1,1,1,1.097255588,0.057119969,,
0.43,0.43,1,1,1,1,1.097563576,0.056823529,,
0.44,0.44,1,1,1,1,1.09756963,0.05670879,,
0.45,0.45,1,1,1,1,1.097388674,0.056673959,,
0.46,0.46,1,1,1,1,1.097216566,0.057622883,,
0.47,0.47,1,1,1,1,1.097202596,0.057593174,,
0.49,0.49,1,1,1,1,1.097167392,0.056752749,,
0.5,0.5,1,1,1,1,1.097304482,0.056855381,,
0.51,0.51,1,1,1,1,1.097359337,0.056616031,,
0.52,0.52,1,1,1,1,1.097296287,0.056515913,,
0.53,0.53,1,1,1,1,1.097038683,0.056921225,,
0.54,0.54,1,1,1,1,1.096868996,0.057582185,,
0.55,0.55,1,1,1,1,1.096846365,0.058207009,,
0.56,0.56,1,1,1,1,1.096875422,0.057740603,,
0.57,0.57,1,1,1,1,1.096940894,0.056985952,,
0.59,0.59,1,1,1,1,1.097086832,0.057133101,,
0.6,0.6,1,1,1,1,1.097107694,0.05802149,,
0.61,0.61,1,1,1,1,1.097089626,0.058679283,,
0.62,0.62,1,1,1,1,1.096989323,0.058516394,,
0.63,0.63,1,1,1,1,1.097062618,0.057863351,,
0.64,0.64,1,1,1,1,1.097080779,0.057399366,,
0.65,0.65,1,1,1,1,1.097056658,0.05665794,,
0.66,0.66,1,1,1,1,1.096979917,0.057206489,,
0.67,0.67,1,1,1,1,1.096986436,0.058084354,,
0.68,0.68,1,1,1,1,1.097044364,0.057982188,,
0.69,0.69,1,1,1,1,1.097137776,0.057284068,,
0.7,0.7,1,1,1,1,1.09729163,0.056386739,,
0.72,0.72,1,1,1,1,1.097008508,0.056437217,,
0.73,0.73,1,1,1,1,1.096647621,0.058101956,,
0.74,0.74,1,1,1,1,1.096702941,0.05814014,,
0.75,0.75,1,1,1,1,1.096962687,0.057140458,,
0.76,0.76,1,1,1,1,1.097054702,0.057252124,,
0.77,0.77,1,1,1,1,1.097054702,0.057660323,,
0.78,0.78,1,1,1,1,1.097052746,0.057459436,,
0.79,0.79,1,1,1,1,1.097028066,0.057456363,,
0.8,0.8,1,1,1,1,1.0972066,0.057206955,,
0.81,0.81,1,1,1,1,1.097359337,0.056764949,,
0.82,0.82,1,1,1,1,1.097162456,0.056869537,,
0.83,0.83,1,1,1,1,1.096903921,0.057121646,,
0.85,0.85,1,1,1,1,1.097267975,0.057123229,,
0.86,0.86,1,1,1,1,1.097327114,0.057128258,,
0.87,0.87,1,1,1,1,1.097194959,0.057315733,,
0.88,0.88,1,1,1,1,1.097051442,0.057809614,,
0.89,0.89,1,1,1,1,1.097053398,0.05771853,,
0.9,0.9,1,1,1,1,1.097090744,0.05667368,,
0.91,0.91,1,1,1,1,1.097173352,0.056285877,,
0.92,0.92,1,1,1,1,1.097164784,0.056722201,,
0.93,0.93,1,1,1,1,1.097132281,0.056905393,,
0.94,0.94,1,1,1,1,1.097134889,0.057040434,,
0.95,0.95,1,1,1,1,1.09705852,0.057712197,,
0.97,0.97,1,1,1,1,1.097075005,0.056985021,,
0.98,0.98,1,1,1,1,1.097169348,0.056615006,,
0.99,0.99,1,1,1,1,1.097229325,0.057053659,,
1,1,1,1,1,1,1.097162083,0.057528168,,
1.01,1.01,1,1,1,1,1.097010371,0.057509262,,
1.02,1.02,1,1,1,1,1.096908205,0.05745776,,
1.03,1.03,1,1,1,1,1.097142339,0.057391077,,
1.04,1.04,1,1,1,1,1.097289768,0.05730018,,
1.05,1.05,1,1,1,1,1.09717745,0.056948699,,
1.06,1.06,1,1,1,1,1.096961011,0.057245139,,
1.07,1.07,1,1,1,1,1.096879147,0.057717878,,
1.08,1.08,1,1,1,1,1.097020615,0.05746102,,
1.09,1.09,1,1,1,1,1.097083386,0.056909863,,
1.1,1.1,1,1,1,1,1.097065319,0.057011098,,
1.11,1.11,1,1,1,1,1.097052187,0.056928024,,
1.12,1.12,1,1,1,1,1.096947879,0.057251658,,
1.13,1.13,1,1,1,1,1.097079382,0.057283975,,
1.14,1.14,1,1,1,1,1.097182572,0.057132356,,
1.15,1.15,1,1,1,1,1.0971171,0.056979898,,
1.17,1.17,1,1,1,1,1.097091862,0.056672376,,
1.18,1.18,1,1,1,1,1.097039428,0.05720472,,
1.19,1.19,1,1,1,1,1.097113003,0.057887379,,
1.2,1.2,1,1,1,1,1.097392213,0.057795551,,
1.21,1.21,1,1,1,1,1.097358872,0.05790703,,
1.22,1.22,1,1,1,1,1.09718816,0.058298465,,
1.23,1.23,1,1,1,1,1.097204272,0.0574979,,
1.24,1.24,1,1,1,1,1.097133957,0.05649887,,
1.25,1.25,1,1,1,1,1.096975912,0.057284068,,
1.26,1.26,1,1,1,1,1.096905224,0.058010314,,
1.27,1.27,1,1,1,1,1.096934841,0.057762396,,
1.28,1.28,1,1,1,1,1.097001616,0.057448633,,
1.29,1.29,1,1,1,1,1.097133492,0.057229027,,
1.3,1.3,1,1,1,1,1.097158079,0.056403596,,
1.31,1.31,1,1,1,1,1.097180617,0.055705663,,
1.32,1.32,1,1,1,1,1.097154726,0.056130905,,
1.33,1.33,1,1,1,1,1.09695207,0.057095569,,
1.34,1.34,1,1,1,1,1.096829322,0.057592522,,
1.35,1.35,1,1,1,1,1.09701363,0.058486778,,
1.36,1.36,1,1,1,1,1.097092979,0.058660191,,
1.37,1.37,1,1,1,1,1.097072769,0.057201926,,
1.38,1.38,1,1,1,1,1.096944806,0.056631304,,
1.39,1.39,1,1,1,1,1.096769065,0.057200063,,
1.4,1.4,1,1,1,1,1.096640915,0.057156384,,
1.42,1.42,1,1,1,1,1.097122781,0.057424977,,
1.43,1.43,1,1,1,1,1.097176612,0.056956708,,
1.44,1.44,1,1,1,1,1.097231932,0.056681409,,
1.45,1.45,1,1,1,1,1.097440362,0.05661035,,
1.46,1.46,1,1,1,1,1.097373493,0.056673586,,
1.47,1.47,1,1,1,1,1.097221874,0.05703168,,
1.48,1.48,1,1,1,1,1.097114958,0.056885742,,
1.49,1.49,1,1,1,1,1.096974329,0.056367368,,
1.5,1.5,1,1,1,1,1.096940056,0.056748278,,
1.51,1.51,1,1,1,1,1.096936144,0.057385024,,
1.52,1.52,1,1,1,1,1.096923665,0.057328772,,
1.53,1.53,1,1,1,1,1.097096518,0.057115965,,
1.54,1.54,1,1,1,1,1.097160407,0.056957081,,
1.55,1.55,1,1,1,1,1.097097636,0.057270657,,
1.56,1.56,1,1,1,1,1.097080406,0.057348423,,
1.57,1.57,1,1,1,1,1.096983456,0.057491846,,
1.58,1.58,1,1,1,1,1.096852325,0.05776044,,
1.59,1.59,1,1,1,1,1.096693069,0.058197603,,
1.6,1.6,1,1,1,1,1.096718587,0.057900045,,
1.61,1.61,1,1,1,1,1.096965947,0.05729273,,
1.62,1.62,1,1,1,1,1.09714979,0.057306141,,
1.63,1.63,1,1,1,1,1.09705554,0.058044307,,
1.64,1.64,1,1,1,1,1.096900102,0.057819299,,
1.65,1.65,1,1,1,1,1.096946761,0.057447981,,
1.66,1.66,1,1,1,1,1.097171769,0.056964532,,
1.68,1.68,1,1,1,1,1.0969937,0.057748612,,
1.69,1.69,1,1,1,1,1.096906435,0.057322066,,
1.7,1.7,1,1,1,1,1.097140197,0.056326389,,
1.71,1.71,1,1,1,1,1.097241711,0.056286994,,
1.72,1.72,1,1,1,1,1.097233981,0.056351442,,
1.73,1.73,1,1,1,1,1.097134795,0.056310836,,
1.74,1.74,1,1,1,1,1.096865643,0.056853425,,
1.75,1.75,1,1,1,1,1.096896749,0.05745152,,
1.76,1.76,1,1,1,1,1.097139638,0.057036895,,
1.77,1.77,1,1,1,1,1.097136658,0.057350285,,
1.78,1.78,1,1,1,1,1.097039521,0.058049988,,
1.79,1.79,1,1,1,1,1.097086367,0.057543721,,
1.8,1.8,1,1,1,1,1.097084318,0.056683365,,
1.81,1.81,1,1,1,1,1.096949555,0.057652965,,
1.82,1.82,1,1,1,1,1.096830253,0.058370829,,
1.83,1.83,1,1,1,1,1.096961104,0.057473313,,
1.84,1.84,1,1,1,1,1.097096704,0.056918524,,
1.85,1.85,1,1,1,1,1.097023409,0.057386048,,
1.86,1.86,1,1,1,1,1.096967623,0.057649799,,
1.87,1.87,1,1,1,1,1.096918263,0.05783001,,
1.88,1.88,1,1,1,1,1.097017635,0.057730544,,
1.89,1.89,1,1,1,1,1.097155657,0.056567881,,
1.9,1.9,1,1,1,1,1.097048928,0.056439266,,
1.91,1.91,1,1,1,1,1.097054609,0.057072658,,
1.93,1.93,1,1,1,1,1.097314354,0.057490729,,
1.94,1.94,1,1,1,1,1.097271141,0.057439692,,
1.95,1.95,1,1,1,1,1.097220198,0.057167187,,
1.96,1.96,1,1,1,1,1.097310536,0.057136454,,
1.97,1.97,1,1,1,1,1.097183038,0.057415385,,
1.98,1.98,1,1,1,1,1.097055354,0.057178177,,
1.99,1.99,1,1,1,1,1.096922826,0.057211891,,
2,2,1,1,1,1,1.096876819,0.057401694,,
2.01,2.01,1,1,1,1,1.096955888,0.057030842,,
2.03,2.03,1,1,1,1,1.097210233,0.056417845,,
2.05,2.05,1,1,1,1,1.097358034,0.056869444,,
2.06,2.06,1,1,1,1,1.097215727,0.057688262,,
2.08,2.08,1,1,1,1,1.096970696,0.057855155,,
2.1,2.1,1,1,1,1,1.097122968,0.057621486,,
2.12,2.12,1,1,1,1,1.097084038,0.057144184,,
2.14,2.14,1,1,1,1,1.096781638,0.058409385,,
2.16,2.16,1,1,1,1,1.097605207,0.056476425,,
2.18,2.18,1,1,1,1,1.097384297,0.057294592,,
2.2,2.2,1,1,1,1,1.09705256,0.058161467,,
2.22,2.22,1,1,1,1,1.097130511,0.056947954,,
2.24,2.24,1,1,1,1,1.097180523,0.05776817,,
2.26,2.26,1,1,1,1,1.097493355,0.057077222,,
2.28,2.28,1,1,1,1,1.097232212,0.056449417,,
2.3,2.3,1,1,1,1,1.097082735,0.057435129,,
2.32,2.32,1,1,1,1,1.097349558,0.057055056,,
2.33,2.33,1,1,1,1,1.097297684,0.057100784,,
2.35,2.35,1,1,1,1,1.09712036,0.056348089,,
2.37,2.37,1,1,1,1,1.097051815,0.058107544,,
2.39,2.39,1,1,1,1,1.097232678,0.057042111,,
2.41,2.41,1,1,1,1,1.096909881,0.056436658,,
2.43,2.43,1,1,1,1,1.097278778,0.057423674,,
2.45,2.45,1,1,1,1,1.097213213,0.057500228,,
2.47,2.47,1,1,1,1,1.097064574,0.056080054,,
2.49,2.49,1,1,1,1,1.097243667,0.056321826,,
2.51,2.51,1,1,1,1,1.09714029,0.058079604,,
2.53,2.53,1,1,1,1,1.096971255,0.057561975,,
2.55,2.55,1,1,1,1,1.097071745,0.057811663,,
2.57,2.57,1,1,1,1,1.097198591,0.057532545,,
2.58,2.58,1,1,1,1,1.097271327,0.056828745,,
2.6,2.6,1,1,1,1,1.09713433,0.057755318,,
2.62,2.62,1,1,1,1,1.097229138,0.056036375,,
2.64,2.64,1,1,1,1,1.097201106,0.058064237,,
2.66,2.66,1,1,1,1,1.097076867,0.05789306,,
2.68,2.68,1,1,1,1,1.097097915,0.056107901,,
2.7,2.7,1,1,1,1,1.097272911,0.057274103,,
2.72,2.72,1,1,1,1,1.097217031,0.057907868,,
2.74,2.74,1,1,1,1,1.097153422,0.057307258,,
2.76,2.76,1,1,1,1,1.097049393,0.057772174,,
2.78,2.78,1,1,1,1,1.097317148,0.057098828,,
2.8,2.8,1,1,1,1,1.097215076,0.057062041,,
2.82,2.82,1,1,1,1,1.097223271,0.056796707,,
2.83,2.83,1,1,1,1,1.097291537,0.056772307,,
2.85,2.85,1,1,1,1,1.09727617,0.057111308,,
2.87,2.87,1,1,1,1,1.097227741,0.057355687,,
2.89,2.89,1,1,1,1,1.097209674,0.056855753,,
2.91,2.91,1,1,1,1,1.097200081,0.057597645,,
2.93,2.93,1,1,1,1,1.097102013,0.05706111,,
2.95,2.95,1,1,1,1,1.097084038,0.057820231,,
2.97,2.97,1,1,1,1,1.097032723,0.057171937,,
2.99,2.99,1,1,1,1,1.096992583,0.058220886,,
3.01,3.01,1,1,1,1,1.09714653,0.056658778,,
3.03,3.03,1,1,1,1,1.09705079,0.057350565,,
3.05,3.05,1,1,1,1,1.096992862,0.057428889,,
3.07,3.07,1,1,1,1,1.09698774,0.057600066,,
3.09,3.09,1,1,1,1,1.09711887,0.05768016,,
3.1,3.1,1,1,1,1,1.097177729,0.057738181,,
3.12,3.12,1,1,1,1,1.097003479,0.057601649,,
3.14,3.14,1,1,1,1,1.096972745,0.057305768,,
3.16,3.16,1,1,1,1,1.097181268,0.056619756,,
3.18,3.18,1,1,1,1,1.097125948,0.05756123,,
3.2,3.2,1,1,1,1,1.097066343,0.056778267,,
3.22,3.22,1,1,1,1,1.096970417,0.057834387,,
3.24,3.24,1,1,1,1,1.096906249,0.056708604,,
3.26,3.26,1,1,1,1,1.097306625,0.056775659,,
3.28,3.28,1,1,1,1,1.097029649,0.057123601,,
3.3,3.3,1,1,1,1,1.097231839,0.057929568,,
3.32,3.32,1,1,1,1,1.097253167,0.057665724,,
3.34,3.34,1,1,1,1,1.096967623,0.056129415,,
3.35,3.35,1,1,1,1,1.097022664,0.056403782,,
3.37,3.37,1,1,1,1,1.097345461,0.058178511,,
3.39,3.39,1,1,1,1,1.097013537,0.057523884,,
3.41,3.41,1,1,1,1,1.0970615,0.057754852,,
3.43,3.43,1,1,1,1,1.097078916,0.058041327,,
3.45,3.45,1,1,1,1,1.097048555,0.057573337,,
3.47,3.47,1,1,1,1,1.09753098,0.056327414,,
3.49,3.49,1,1,1,1,1.09722206,0.056682248,,
3.51,3.51,1,1,1,1,1.097037472,0.057802722,,
3.53,3.53,1,1,1,1,1.097170186,0.057459064,,
3.55,3.55,1,1,1,1,1.097348255,0.057841651,,
3.57,3.57,1,1,1,1,1.09716674,0.057895761,,
3.59,3.59,1,1,1,1,1.097353098,0.056541618,,
3.6,3.6,1,1,1,1,1.097152677,0.057352893,,
3.62,3.62,1,1,1,1,1.097042501,0.057237223,,
3.64,3.64,1,1,1,1,1.097233516,0.057974737,,
3.66,3.66,1,1,1,1,1.097211164,0.057816692,,
3.68,3.68,1,1,1,1,1.097289209,0.057168771,,
3.7,3.7,1,1,1,1,1.097253446,0.056780688,,
3.72,3.72,1,1,1,1,1.097062897,0.057484396,,
3.74,3.74,1,1,1,1,1.097370606,0.05753329,,
3.76,3.76,1,1,1,1,1.097219639,0.057710335,,
3.78,3.78,1,1,1,1,1.097303179,0.058308057,,
3.8,3.8,1,1,1,1,1.097048741,0.057069771,,
3.82,3.82,1,1,1,1,1.097494379,0.056235027,,
3.84,3.84,1,1,1,1,1.096990068,0.058166962,,
3.85,3.85,1,1,1,1,1.097201106,0.057336688,,
3.87,3.87,1,1,1,1,1.097391189,0.057823583,,
3.89,3.89,1,1,1,1,1.097126134,0.05715061,,
3.91,3.91,1,1,1,1,1.097151373,0.058147125,,
3.93,3.93,1,1,1,1,1.097076495,0.057530776,,
3.95,3.95,1,1,1,1,1.097159848,0.05763201,,
3.97,3.97,1,1,1,1,1.097061314,0.058302097,,
3.99,3.99,1,1,1,1,1.096811161,0.057057757,,
4.01,4.01,1,1,1,1,1.097192537,0.057504233,,
4.02,4.02,1,1,1,1,1.097252515,0.057859346,,
4.04,4.04,1,1,1,1,1.096872163,0.057667028,,
4.06,4.06,1,1,1,1,1.097215448,0.056611001,,
4.08,4.08,1,1,1,1,1.097283435,0.057251286,,
4.1,4.1,1,1,1,1,1.097368092,0.0571426,,
4.11,4.11,1,1,1,1,1.097235285,0.056756567,,
4.13,4.13,1,1,1,1,1.097021919,0.058043096,,
4.15,4.15,1,1,1,1,1.097199336,0.05669063,,
4.17,4.17,1,1,1,1,1.097155937,0.057587866,,
4.19,4.19,1,1,1,1,1.096951977,0.057280529,,
4.21,4.21,1,1,1,1,1.097410653,0.057452451,,
4.23,4.23,1,1,1,1,1.09712213,0.057234243,,
4.25,4.25,1,1,1,1,1.097205576,0.056955032,,
4.27,4.27,1,1,1,1,1.097255774,0.057550892,,
4.29,4.29,1,1,1,1,1.097181641,0.057494268,,
4.31,4.31,1,1,1,1,1.097153143,0.056947302,,
4.33,4.33,1,1,1,1,1.097022944,0.056723505,,
4.35,4.35,1,1,1,1,1.097291258,0.057241041,,
4.37,4.37,1,1,1,1,1.097119894,0.057450496,,
4.39,4.39,1,1,1,1,1.097214982,0.056959596,,
4.4,4.4,1,1,1,1,1.09715426,0.057243276,,
4.42,4.42,1,1,1,1,1.097096798,0.057305302,,
4.44,4.44,1,1,1,1,1.09730411,0.057095382,,
4.46,4.46,1,1,1,1,1.09738439,0.057036802,,
4.48,4.48,1,1,1,1,1.097112351,0.057360157,,
4.5,4.5,1,1,1,1,1.096913327,0.057759136,,
4.52,4.52,1,1,1,1,1.097385135,0.057101436,,
4.54,4.54,1,1,1,1,1.097324133,0.05742684,,
4.56,4.56,1,1,1,1,1.097089347,0.057693105,,
4.58,4.58,1,1,1,1,1.096826248,0.057058875,,
4.6,4.6,1,1,1,1,1.096981593,0.057538506,,
4.62,4.62,1,1,1,1,1.097237614,0.057750195,,
4.64,4.64,1,1,1,1,1.097218801,0.057333708,,
4.65,4.65,1,1,1,1,1.097187601,0.057595223,,
4.67,4.67,1,1,1,1,1.097290978,0.057089236,,
4.69,4.69,1,1,1,1,1.097497546,0.056544878,,
4.71,4.71,1,1,1,1,1.097189464,0.057282019,,
4.73,4.73,1,1,1,1,1.097070069,0.057321321,,
4.75,4.75,1,1,1,1,1.097338476,0.05705487,,
4.77,4.77,1,1,1,1,1.097002175,0.057035405,,
4.79,4.79,1,1,1,1,1.097048648,0.057040807,,
4.81,4.81,1,1,1,1,1.097174842,0.057800673,,
4.83,4.83,1,1,1,1,1.097225879,0.057666562,,
4.85,4.85,1,1,1,1,1.097372096,0.057162996,,
4.87,4.87,1,1,1,1,1.097255216,0.057100039,,
4.89,4.89,1,1,1,1,1.097170093,0.057341997,,
4.9,4.9,1,1,1,1,1.09736446,0.056933239,,
4.92,4.92,1,1,1,1,1.097161711,0.057171937,,
4.94,4.94,1,1,1,1,1.097103317,0.057986751,,
4.96,4.96,1,1,1,1,1.097417173,0.057505351,,
4.98,4.98,1,1,1,1,1.097156868,0.058227405,,
5,5,1,1,1,1,1.097040453,0.057813805,,
5.02,5.02,1,1,1,1,1.097228487,0.057617202,,
5.04,5.04,1,1,1,1,1.097095214,0.057184324,,
5.06,5.06,1,1,1,1,1.097091675,0.057531614,,
5.08,5.08,1,1,1,1,1.096974887,0.057907589,,
5.1,5.1,1,1,1,1,1.097058148,0.05655624,,
5.12,5.12,1,1,1,1,1.097194773,0.057491288,,
5.14,5.14,1,1,1,1,1.097296007,0.057324581,,
5.15,5.15,1,1,1,1,1.097237427,0.057808775,,
5.17,5.17,1,1,1,1,1.09707426,0.056586601,,
5.19,5.19,1,1,1,1,1.097596918,0.056738313,,
5.21,5.21,1,1,1,1,1.096997425,0.057859626,,
5.23,5.23,1,1,1,1,1.096993328,0.056909118,,
5.25,5.25,1,1,1,1,1.096994911,0.057270285,,
5.27,5.27,1,1,1,1,1.097074073,0.057087187,,
5.29,5.29,1,1,1,1,1.097041663,0.05747145,,
5.31,5.31,1,1,1,1,1.097183131,0.057364255,,
5.33,5.33,1,1,1,1,1.097262852,0.057790149,,
5.35,5.35,1,1,1,1,1.097309232,0.057344418,,
5.37,5.37,1,1,1,1,1.097197287,0.056079216,,
5.39,5.39,1,1,1,1,1.097004969,0.05711345,,
5.4,5.4,1,1,1,1,1.097152304,0.056992564,,
5.42,5.42,1,1,1,1,1.097328511,0.056715589,,
5.44,5.44,1,1,1,1,1.09733177,0.056882109,,
5.46,5.46,1,1,1,1,1.09716376,0.058086868,,
5.48,5.48,1,1,1,1,1.097232957,0.056938827,,
5.5,5.5,1,1,1,1,1.096793093,0.057244673,,
5.52,5.52,1,1,1,1,1.097008322,0.057614129,,
5.54,5.54,1,1,1,1,1.097280175,0.057308003,,
5.56,5.56,1,1,1,1,1.097295076,0.05730791,,
5.58,5.58,1,1,1,1,1.097047344,0.058196485,,
5.6,5.6,1,1,1,1,1.097363249,0.057065953,,
5.62,5.62,1,1,1,1,1.097087764,0.057894923,,
5.64,5.64,1,1,1,1,1.097301037,0.055604801,,
5.65,5.65,1,1,1,1,1.097384111,0.056245551,,
5.67,5.67,1,1,1,1,1.097056285,0.058273971,,
5.69,5.69,1,1,1,1,1.097124085,0.057209935,,
5.71,5.71,1,1,1,1,1.096989602,0.057631917,,
5.73,5.73,1,1,1,1,1.097184994,0.057202205,,
5.75,5.75,1,1,1,1,1.09714802,0.056215655,,
5.77,5.77,1,1,1,1,1.097141594,0.057755783,,
5.79,5.79,1,1,1,1,1.097225972,0.05677687,,
5.81,5.81,1,1,1,1,1.097005249,0.057453383,,
5.83,5.83,1,1,1,1,1.097112444,0.056834891,,
5.85,5.85,1,1,1,1,1.097289954,0.057327561,,
5.87,5.87,1,1,1,1,1.097001896,0.058104564,,
5.89,5.89,1,1,1,1,1.097326369,0.056793168,,
5.9,5.9,1,1,1,1,1.097185459,0.056978315,,
5.92,5.92,1,1,1,1,1.097043433,0.057816226,,
5.94,5.94,1,1,1,1,1.097392492,0.057495292,,
5.96,5.96,1,1,1,1,1.097306159,0.057253335,,
5.98,5.98,1,1,1,1,1.097364832,0.057644956,,
6,6,1,1,1,1,1.097372842,0.057337712,,
6.02,6.02,1,1,1,1,1.097243853,0.056928024,,
6.04,6.04,1,1,1,1,1.097303831,0.057997555,,
6.06,6.06,1,1,1,1,1.097212095,0.057798903,,
6.08,6.08,1,1,1,1,1.097374239,0.056666788,,
6.1,6.1,1,1,1,1,1.096953094,0.057002064,,
6.12,6.12,1,1,1,1,1.09737489,0.057532266,,
6.14,6.14,1,1,1,1,1.097229232,0.057527609,,
6.16,6.16,1,1,1,1,1.097238452,0.05717203,,
6.18,6.18,1,1,1,1,1.097274494,0.057252217,,
6.19,6.19,1,1,1,1,1.097181455,0.057622977,,
6.21,6.21,1,1,1,1,1.097213679,0.0569514,,
6.23,6.23,1,1,1,1,1.097342667,0.057278667,,
6.25,6.25,1,1,1,1,1.097277381,0.05664397,,
6.27,6.27,1,1,1,1,1.097179778,0.057423953,,
6.29,6.29,1,1,1,1,1.097120639,0.057473592,,
6.31,6.31,1,1,1,1,1.097222992,0.057251379,,
6.33,6.33,1,1,1,1,1.097188998,0.058074947,,
6.35,6.35,1,1,1,1,1.097085994,0.057678204,,
6.37,6.37,1,1,1,1,1.097181082,0.058318302,,
6.39,6.39,1,1,1,1,1.09730262,0.057981629,,
6.41,6.41,1,1,1,1,1.097136751,0.057671126,,
6.43,6.43,1,1,1,1,1.097171583,0.057255477,,
6.44,6.44,1,1,1,1,1.097338662,0.056554284,,
6.46,6.46,1,1,1,1,1.097219825,0.057313219,,
6.48,6.48,1,1,1,1,1.097039614,0.057535619,,
6.5,6.5,1,1,1,1,1.09717121,0.058225356,,
6.52,6.52,1,1,1,1,1.097046972,0.058128219,,
6.54,6.54,1,1,1,1,1.09710816,0.057718065,,
6.56,6.56,1,1,1,1,1.097256426,0.056095049,,
6.58,6.58,1,1,1,1,1.097015772,0.05755173,,
6.6,6.6,1,1,1,1,1.097110767,0.058174878,,
6.62,6.62,1,1,1,1,1.096979451,0.057558995,,
6.64,6.64,1,1,1,1,1.097067647,0.05771853,,
6.66,6.66,1,1,1,1,1.096955609,0.058013853,,
6.68,6.68,1,1,1,1,1.097145226,0.056991354,,
6.69,6.69,1,1,1,1,1.097455822,0.056256913,,
6.7,6.7,1,1,1,1,1.097669095,0.056805834,,
6.71,6.71,1,1,1,1,1.097427976,0.057211053,,
6.73,6.73,1,1,1,1,1.096881383,0.05751038,,
6.75,6.75,1,1,1,1,1.097089999,0.057755783,,
6.77,6.77,1,1,1,1,1.096868717,0.05689729,,
6.79,6.79,1,1,1,1,1.097080872,0.057448447,,
6.81,6.81,1,1,1,1,1.097204365,0.05764747,,
6.83,6.83,1,1,1,1,1.097079196,0.058294181,,
6.85,6.85,1,1,1,1,1.097278312,0.057393406,,
6.87,6.87,1,1,1,1,1.097014655,0.056923367,,
6.89,6.89,1,1,1,1,1.097260152,0.057612453,,
6.91,6.91,1,1,1,1,1.09713433,0.057278853,,
6.93,6.93,1,1,1,1,1.096975074,0.05680006,,
6.94,6.94,1,1,1,1,1.096961197,0.056926813,,
6.96,6.96,1,1,1,1,1.097197287,0.057402067,,
6.98,6.98,1,1,1,1,1.097066343,0.058186613,,
7,7,1,1,1,1,1.097323109,0.056977384,,
7.02,7.02,1,1,1,1,1.097076867,0.058676489,,
7.04,7.04,1,1,1,1,1.097178847,0.056879595,,
7.06,7.06,1,1,1,1,1.097190675,0.056286715,,
7.08,7.08,1,1,1,1,1.097213399,0.05694991,,
7.1,7.1,1,1,1,1,1.097224854,0.057345163,,
7.12,7.12,1,1,1,1,1.096938752,0.05808007,,
7.14,7.14,1,1,1,1,1.097005155,0.05676616,,
7.16,7.16,1,1,1,1,1.097518407,0.056894962,,
7.18,7.18,1,1,1,1,1.097334937,0.057763793,,
7.19,7.19,1,1,1,1,1.097366881,0.057522673,,
7.21,7.21,1,1,1,1,1.097339314,0.057859626,,
7.23,7.23,1,1,1,1,1.097372748,0.057144463,,
7.25,7.25,1,1,1,1,1.097173445,0.057076477,,
7.27,7.27,1,1,1,1,1.096843198,0.057524629,,
7.29,7.29,1,1,1,1,1.097619828,0.057596155,,
7.31,7.31,1,1,1,1,1.09737191,0.057562068,,
7.33,7.33,1,1,1,1,1.097323295,0.056659058,,
7.35,7.35,1,1,1,1,1.097263597,0.056869071,,
7.37,7.37,1,1,1,1,1.097194586,0.05827779,,
7.39,7.39,1,1,1,1,1.097212468,0.056352653,,
