Total Time (s),Cycle Elapsed Time (s),Total Cycles,Elapsed Cycles,Step,"Total Cycle Count(8800 (0,1) Waveform)","Position(8800 (0,1):Position) (mm)","Load(8800 (0,1):Load) (kN)",,
0,0,1,1,1,1,1.523046496,0.05931491,,
0.01,0.01,1,1,1,1,1.523181165,0.059638917,,
0.02,0.02,1,1,1,1,1.523198861,0.059350394,,
0.04,0.04,1,1,1,1,1.522993038,0.058894046,,18.09017509
0.05,0.05,1,1,1,1,1.523110571,0.059101731,,
0.07,0.07,1,1,1,1,1.52333055,0.059569441,,
0.09,0.09,1,1,1,1,1.523022096,0.058015063,,
0.1,0.1,1,1,1,1,1.522928218,0.059074908,,
0.12,0.12,1,1,1,1,1.523048266,0.059776101,,
0.13,0.13,1,1,1,1,1.523103307,0.059156679,,
0.14,0.14,1,1,1,1,1.52338587,0.05845027,,
0.16,0.16,1,1,1,1,1.523059348,0.059846696,,
0.17,0.17,1,1,1,1,1.522760021,0.059051439,,
0.19,0.19,1,1,1,1,1.523017998,0.058497209,,
0.2,0.2,1,1,1,1,1.522948521,0.05937079,,
0.22,0.22,1,1,1,1,1.523333437,0.058367942,,
0.23,0.23,1,1,1,1,1.523168499,0.059115887,,
0.25,0.25,1,1,1,1,1.523086171,0.060492288,,
0.26,0.26,1,1,1,1,1.523055344,0.059891492,,
0.27,0.27,1,1,1,1,1.52314652,0.058757141,,
0.28,0.28,1,1,1,1,1.523256603,0.05879337,,
0.3,0.3,1,1,1,1,1.523092038,0.059772935,,
0.31,0.31,1,1,1,1,1.523109174,0.05926732,,
0.32,0.32,1,1,1,1,1.523311737,0.059946347,,
0.33,0.33,1,1,1,1,1.523335113,0.059683807,,
0.34,0.34,1,1,1,1,1.523187405,0.058744382,,
0.35,0.35,1,1,1,1,1.523143261,0.058719423,,
0.37,0.37,1,1,1,1,1.523104424,0.058601052,,
0.38,0.38,1,1,1,1,1.523086264,0.058689248,,
0.39,0.39,1,1,1,1,1.522890313,0.059856195,,
0.4,0.4,1,1,1,1,1.523218698,0.05954504,,
0.41,0.41,1,1,1,1,1.523491948,0.058049429,,
0.43,0.43,1,1,1,1,1.523164867,0.058089104,,
0.44,0.44,1,1,1,1,1.523297674,0.058352761,,
0.45,0.45,1,1,1,1,1.523526779,0.05823914,,
0.46,0.46,1,1,1,1,1.523273087,0.05830517,,
0.47,0.47,1,1,1,1,1.522937252,0.058470573,,
0.49,0.49,1,1,1,1,1.522979162,0.05909754,,
0.5,0.5,1,1,1,1,1.523216276,0.058545079,,
0.51,0.51,1,1,1,1,1.523345171,0.058688596,,
0.52,0.52,1,1,1,1,1.522983446,0.059405528,,
0.53,0.53,1,1,1,1,1.523027125,0.05958071,,
0.54,0.54,1,1,1,1,1.523406452,0.059214793,,
0.55,0.55,1,1,1,1,1.523425265,0.058482774,,
0.56,0.56,1,1,1,1,1.522932968,0.058653671,,
0.57,0.57,1,1,1,1,1.52295653,0.059056561,,
0.59,0.59,1,1,1,1,1.52334573,0.058049615,,
0.6,0.6,1,1,1,1,1.523224845,0.058489293,,
0.61,0.61,1,1,1,1,1.523153133,0.05861884,,
0.62,0.62,1,1,1,1,1.523127987,0.059406832,,
0.63,0.63,1,1,1,1,1.52307099,0.060302299,,
0.64,0.64,1,1,1,1,1.523137952,0.059464853,,
0.65,0.65,1,1,1,1,1.523282121,0.058426149,,
0.66,0.66,1,1,1,1,1.523224006,0.058319606,,
0.67,0.67,1,1,1,1,1.523038394,0.058947224,,
0.68,0.68,1,1,1,1,1.522944423,0.059525762,,
0.69,0.69,1,1,1,1,1.523079651,0.059289765,,
0.7,0.7,1,1,1,1,1.523223913,0.058900472,,
0.72,0.72,1,1,1,1,1.52299993,0.059503876,,
0.73,0.73,1,1,1,1,1.522984936,0.058879051,,
0.74,0.74,1,1,1,1,1.523014831,0.058891904,,
0.75,0.75,1,1,1,1,1.522999371,0.059677009,,
0.76,0.76,1,1,1,1,1.523004494,0.058918912,,
0.77,0.77,1,1,1,1,1.523093994,0.057983305,,
0.78,0.78,1,1,1,1,1.523330177,0.05854778,,
0.79,0.79,1,1,1,1,1.523457582,0.05889535,,
0.8,0.8,1,1,1,1,1.523278582,0.058749784,,
0.81,0.81,1,1,1,1,1.523014831,0.05874075,,
0.82,0.82,1,1,1,1,1.523201003,0.058559049,,
0.83,0.83,1,1,1,1,1.523293483,0.058234669,,
0.85,0.85,1,1,1,1,1.522882304,0.059520267,,
0.86,0.86,1,1,1,1,1.523137207,0.059016608,,
0.87,0.87,1,1,1,1,1.523398071,0.058338325,,
0.88,0.88,1,1,1,1,1.523332971,0.058540422,,
0.89,0.89,1,1,1,1,1.523017625,0.058684312,,
0.9,0.9,1,1,1,1,1.522931944,0.058550946,,
0.91,0.91,1,1,1,1,1.523116532,0.058666617,,
0.92,0.92,1,1,1,1,1.523156392,0.058981311,,
0.93,0.93,1,1,1,1,1.523085426,0.058889575,,
0.94,0.94,1,1,1,1,1.523042212,0.058919936,,
0.95,0.95,1,1,1,1,1.523098091,0.059415679,,
0.97,0.97,1,1,1,1,1.523283611,0.05931668,,
0.98,0.98,1,1,1,1,1.523314065,0.058963243,,
0.99,0.99,1,1,1,1,1.523050128,0.058448501,,
1,1,1,1,1,1,1.522680207,0.058339164,,
1.01,1.01,1,1,1,1,1.522624141,0.059646275,,
1.02,1.02,1,1,1,1,1.522854644,0.059848465,,
1.03,1.03,1,1,1,1,1.523166357,0.058728177,,
1.04,1.04,1,1,1,1,1.523128266,0.059190299,,
1.05,1.05,1,1,1,1,1.523026007,0.059853587,,
1.06,1.06,1,1,1,1,1.523169803,0.059436355,,
1.07,1.07,1,1,1,1,1.523380282,0.058766082,,
1.08,1.08,1,1,1,1,1.523271969,0.059194304,,
1.09,1.09,1,1,1,1,1.523073784,0.059244502,,
1.1,1.1,1,1,1,1,1.522921326,0.059618056,,
1.11,1.11,1,1,1,1,1.522904563,0.059937686,,
1.12,1.12,1,1,1,1,1.523134134,0.05932888,,
1.13,1.13,1,1,1,1,1.523373577,0.058413483,,
1.14,1.14,1,1,1,1,1.523414741,0.058127847,,
1.15,1.15,1,1,1,1,1.523138883,0.058797002,,
1.17,1.17,1,1,1,1,1.522788427,0.059007853,,
1.18,1.18,1,1,1,1,1.523035972,0.059112813,,
1.19,1.19,1,1,1,1,1.523248407,0.059308391,,
1.2,1.2,1,1,1,1,1.52313907,0.059325248,,
1.21,1.21,1,1,1,1,1.523112434,0.058863312,,
1.22,1.22,1,1,1,1,1.523148662,0.05823765,,
1.23,1.23,1,1,1,1,1.523359327,0.058301166,,
1.24,1.24,1,1,1,1,1.523352808,0.059032533,,
1.25,1.25,1,1,1,1,1.52326396,0.058487244,,
1.26,1.26,1,1,1,1,1.523211154,0.058293715,,
1.27,1.27,1,1,1,1,1.52302936,0.059296284,,
1.28,1.28,1,1,1,1,1.523018184,0.05969312,,
1.29,1.29,1,1,1,1,1.523152574,0.059445202,,
1.3,1.3,1,1,1,1,1.523219722,0.059225783,,
1.31,1.31,1,1,1,1,1.523006263,0.059153698,,
1.32,1.32,1,1,1,1,1.523029174,0.058983359,,
1.33,1.33,1,1,1,1,1.523244309,0.059028715,,
1.34,1.34,1,1,1,1,1.523219163,0.05955305,,
1.35,1.35,1,1,1,1,1.523019674,0.059718266,,
1.36,1.36,1,1,1,1,1.523009243,0.059268344,,
1.37,1.37,1,1,1,1,1.523006542,0.05961284,,
1.38,1.38,1,1,1,1,1.52318042,0.059429929,,
1.39,1.39,1,1,1,1,1.523465033,0.058331247,,
1.4,1.4,1,1,1,1,1.523440818,0.058323052,,
1.42,1.42,1,1,1,1,1.523123982,0.058414601,,
1.43,1.43,1,1,1,1,1.523119326,0.058391504,,
1.44,1.44,1,1,1,1,1.523138511,0.060042925,,
1.45,1.45,1,1,1,1,1.523339677,0.06000353,,
1.46,1.46,1,1,1,1,1.523455347,0.058962405,,
1.47,1.47,1,1,1,1,1.523308384,0.058800355,,
1.48,1.48,1,1,1,1,1.523055623,0.058939587,,
1.49,1.49,1,1,1,1,1.52293064,0.059804972,,
1.5,1.5,1,1,1,1,1.522993411,0.060185045,,
1.51,1.51,1,1,1,1,1.523128359,0.059023313,,
1.52,1.52,1,1,1,1,1.523149035,0.058532413,,
1.53,1.53,1,1,1,1,1.523261818,0.059035234,,
1.54,1.54,1,1,1,1,1.523234623,0.059345644,,
1.55,1.55,1,1,1,1,1.523087381,0.059280731,,
1.56,1.56,1,1,1,1,1.522919836,0.059121009,,
1.57,1.57,1,1,1,1,1.522992573,0.059270579,,
1.58,1.58,1,1,1,1,1.522889196,0.060122833,,
1.59,1.59,1,1,1,1,1.523007101,0.059938896,,
1.6,1.6,1,1,1,1,1.523234623,0.058610644,,
1.61,1.61,1,1,1,1,1.523259769,0.057950243,,
1.62,1.62,1,1,1,1,1.52306922,0.059034862,,
1.63,1.63,1,1,1,1,1.523006077,0.059569627,,
1.64,1.64,1,1,1,1,1.522944703,0.05951412,,
1.65,1.65,1,1,1,1,1.522977578,0.059352722,,
1.66,1.66,1,1,1,1,1.523078161,0.058644451,,
1.68,1.68,1,1,1,1,1.52313106,0.058725569,,
1.69,1.69,1,1,1,1,1.523299816,0.058609154,,
1.7,1.7,1,1,1,1,1.523162539,0.059080403,,
1.71,1.71,1,1,1,1,1.523026845,0.05942015,,
1.72,1.72,1,1,1,1,1.523136741,0.059070624,,
1.73,1.73,1,1,1,1,1.523306428,0.058919284,,
1.74,1.74,1,1,1,1,1.523080862,0.059116352,,
1.75,1.75,1,1,1,1,1.522810127,0.058779586,,
1.76,1.76,1,1,1,1,1.522885284,0.059312861,,
1.77,1.77,1,1,1,1,1.523176509,0.059662573,,
1.78,1.78,1,1,1,1,1.523264053,0.05939845,,
1.79,1.79,1,1,1,1,1.523253436,0.05925484,,
1.8,1.8,1,1,1,1,1.523318256,0.059811678,,
1.81,1.81,1,1,1,1,1.523291248,0.059899036,,
1.82,1.82,1,1,1,1,1.523148104,0.058971252,,
1.83,1.83,1,1,1,1,1.523128453,0.058890134,,
1.84,1.84,1,1,1,1,1.523184704,0.059072953,,
1.85,1.85,1,1,1,1,1.523261818,0.058938935,,
1.86,1.86,1,1,1,1,1.52320389,0.059333909,,
1.87,1.87,1,1,1,1,1.522798206,0.059689768,,
1.88,1.88,1,1,1,1,1.522715877,0.059052929,,
1.89,1.89,1,1,1,1,1.522949266,0.059209764,,
1.9,1.9,1,1,1,1,1.523134972,0.059750397,,
1.91,1.91,1,1,1,1,1.523152294,0.059595052,,
1.93,1.93,1,1,1,1,1.522684957,0.060081389,,
1.94,1.94,1,1,1,1,1.522803887,0.060181413,,
1.95,1.95,1,1,1,1,1.523194204,0.059373956,,
1.96,1.96,1,1,1,1,1.523337441,0.058819354,,
1.97,1.97,1,1,1,1,1.523114762,0.059046224,,
1.98,1.98,1,1,1,1,1.522970128,0.058672298,,
1.99,1.99,1,1,1,1,1.523020326,0.058960728,,
2,2,1,1,1,1,1.523104797,0.059561897,,
2.01,2.01,1,1,1,1,1.523258,0.058938097,,
2.03,2.03,1,1,1,1,1.523013807,0.059700944,,
2.05,2.05,1,1,1,1,1.523017625,0.059328601,,
2.06,2.06,1,1,1,1,1.523136369,0.058532972,,
2.08,2.08,1,1,1,1,1.523146055,0.059706625,,
2.1,2.1,1,1,1,1,1.522957089,0.059324037,,
2.12,2.12,1,1,1,1,1.523443147,0.057740603,,
2.14,2.14,1,1,1,1,1.523152667,0.059218984,,
2.16,2.16,1,1,1,1,1.523216928,0.058810133,,
2.18,2.18,1,1,1,1,1.522898509,0.059427228,,
2.2,2.2,1,1,1,1,1.522951594,0.059500709,,
2.22,2.22,1,1,1,1,1.52272221,0.060211401,,
2.24,2.24,1,1,1,1,1.52291518,0.059732329,,
2.26,2.26,1,1,1,1,1.523007288,0.05921796,,
2.28,2.28,1,1,1,1,1.523016508,0.058719981,,
2.3,2.3,1,1,1,1,1.523216835,0.059422385,,
2.32,2.32,1,1,1,1,1.523287243,0.058517046,,
2.33,2.33,1,1,1,1,1.523122865,0.058996119,,
2.35,2.35,1,1,1,1,1.523287336,0.059100334,,
2.37,2.37,1,1,1,1,1.523412413,0.05838871,,
2.39,2.39,1,1,1,1,1.523273739,0.058369804,,
2.41,2.41,1,1,1,1,1.523184053,0.05936902,,
2.43,2.43,1,1,1,1,1.523181538,0.059470907,,
2.45,2.45,1,1,1,1,1.523240863,0.058380608,,
2.47,2.47,1,1,1,1,1.523481703,0.059126597,,
2.49,2.49,1,1,1,1,1.523142609,0.058981776,,
2.51,2.51,1,1,1,1,1.523134506,0.058966689,,
2.53,2.53,1,1,1,1,1.523067358,0.059148856,,
2.55,2.55,1,1,1,1,1.523289665,0.059325621,,
2.57,2.57,1,1,1,1,1.523211247,0.059208646,,
2.58,2.58,1,1,1,1,1.523127521,0.058613904,,
2.6,2.6,1,1,1,1,1.523316021,0.058124121,,
2.62,2.62,1,1,1,1,1.523054971,0.058514904,,
2.64,2.64,1,1,1,1,1.522797833,0.058861449,,
2.66,2.66,1,1,1,1,1.523257813,0.058490317,,
2.68,2.68,1,1,1,1,1.523109826,0.059380103,,
2.7,2.7,1,1,1,1,1.523009057,0.058516581,,
2.72,2.72,1,1,1,1,1.523138697,0.058303028,,
2.74,2.74,1,1,1,1,1.522863398,0.058774464,,
2.76,2.76,1,1,1,1,1.523223913,0.058644637,,
2.78,2.78,1,1,1,1,1.523152853,0.059523247,,
2.8,2.8,1,1,1,1,1.523083563,0.058738608,,
2.82,2.82,1,1,1,1,1.523222423,0.059771724,,
2.83,2.83,1,1,1,1,1.523281748,0.059255958,,
2.85,2.85,1,1,1,1,1.523240584,0.057730451,,
2.87,2.87,1,1,1,1,1.523343495,0.058931857,,
2.89,2.89,1,1,1,1,1.522997136,0.059317797,,
2.91,2.91,1,1,1,1,1.523046496,0.059656706,,
2.93,2.93,1,1,1,1,1.523031036,0.058880262,,
2.95,2.95,1,1,1,1,1.523162818,0.058178231,,
2.97,2.97,1,1,1,1,1.523024051,0.059041753,,
2.99,2.99,1,1,1,1,1.522940325,0.059063639,,
3.01,3.01,1,1,1,1,1.523159466,0.058547966,,
3.03,3.03,1,1,1,1,1.523096415,0.059247483,,
3.05,3.05,1,1,1,1,1.522968824,0.059056468,,
3.07,3.07,1,1,1,1,1.523177999,0.059621036,,
3.09,3.09,1,1,1,1,1.522906146,0.059440546,,
3.1,3.1,1,1,1,1,1.523041374,0.059339684,,
3.12,3.12,1,1,1,1,1.523273739,0.058454182,,
3.14,3.14,1,1,1,1,1.523170362,0.058980752,,
3.16,3.16,1,1,1,1,1.522919091,0.059111975,,
3.18,3.18,1,1,1,1,1.523240304,0.058673602,,
3.2,3.2,1,1,1,1,1.523118767,0.058834255,,
3.22,3.22,1,1,1,1,1.523237976,0.058953278,,
3.24,3.24,1,1,1,1,1.523297953,0.058842171,,
3.26,3.26,1,1,1,1,1.522601138,0.059752353,,
3.28,3.28,1,1,1,1,1.523035972,0.059254654,,
3.3,3.3,1,1,1,1,1.522983166,0.059088599,,
3.32,3.32,1,1,1,1,1.522870569,0.058698934,,
3.34,3.34,1,1,1,1,1.522950663,0.058977678,,
3.35,3.35,1,1,1,1,1.523022748,0.058814883,,
3.37,3.37,1,1,1,1,1.523148476,0.059711002,,
3.39,3.39,1,1,1,1,1.523112527,0.058678817,,
3.41,3.41,1,1,1,1,1.523083004,0.059380941,,
3.43,3.43,1,1,1,1,1.523118767,0.059368648,,
3.45,3.45,1,1,1,1,1.52290745,0.058874581,,
3.47,3.47,1,1,1,1,1.522955785,0.06011622,,
3.49,3.49,1,1,1,1,1.522664188,0.059794355,,
3.51,3.51,1,1,1,1,1.522923096,0.059647113,,
3.53,3.53,1,1,1,1,1.522765051,0.060686935,,
3.55,3.55,1,1,1,1,1.523084308,0.058701914,,
3.57,3.57,1,1,1,1,1.522949546,0.059621781,,
3.59,3.59,1,1,1,1,1.523067451,0.057750568,,
3.6,3.6,1,1,1,1,1.522998254,0.058138743,,
3.62,3.62,1,1,1,1,1.522966868,0.059526227,,
3.64,3.64,1,1,1,1,1.523206963,0.058689527,,
3.66,3.66,1,1,1,1,1.523150246,0.058306195,,
3.68,3.68,1,1,1,1,1.523193086,0.059141871,,
3.7,3.7,1,1,1,1,1.522954761,0.059233326,,
3.72,3.72,1,1,1,1,1.522939674,0.058788713,,
3.74,3.74,1,1,1,1,1.522972642,0.059727021,,
3.76,3.76,1,1,1,1,1.52294461,0.059230998,,
3.78,3.78,1,1,1,1,1.522683187,0.058914442,,
3.8,3.8,1,1,1,1,1.523024703,0.059620012,,
3.82,3.82,1,1,1,1,1.523093714,0.059972424,,
3.84,3.84,1,1,1,1,1.522961839,0.058496464,,
3.85,3.85,1,1,1,1,1.522801652,0.059266202,,
3.87,3.87,1,1,1,1,1.523048918,0.058532506,,
3.89,3.89,1,1,1,1,1.52297972,0.058745965,,
3.91,3.91,1,1,1,1,1.522814597,0.059380196,,
3.93,3.93,1,1,1,1,1.522990896,0.059836917,,
3.95,3.95,1,1,1,1,1.52284384,0.059254561,,
3.97,3.97,1,1,1,1,1.523076578,0.058556814,,
3.99,3.99,1,1,1,1,1.523016042,0.059326459,,
4.01,4.01,1,1,1,1,1.522960721,0.060000457,,
4.02,4.02,1,1,1,1,1.523073411,0.05982304,,
4.04,4.04,1,1,1,1,1.523009988,0.059204828,,
4.06,4.06,1,1,1,1,1.523026473,0.060048047,,
4.08,4.08,1,1,1,1,1.522817391,0.059578102,,
4.1,4.1,1,1,1,1,1.523132271,0.058803894,,
4.11,4.11,1,1,1,1,1.522928591,0.05965028,,
4.13,4.13,1,1,1,1,1.522766261,0.059372,,
4.15,4.15,1,1,1,1,1.522706098,0.059069972,,
4.17,4.17,1,1,1,1,1.523184611,0.058878213,,
4.19,4.19,1,1,1,1,1.522753688,0.059169345,,
4.21,4.21,1,1,1,1,1.523211433,0.059810933,,
4.23,4.23,1,1,1,1,1.523333623,0.058250036,,
4.25,4.25,1,1,1,1,1.523162725,0.05979687,,
4.27,4.27,1,1,1,1,1.522945261,0.05855551,,
4.29,4.29,1,1,1,1,1.52308021,0.058445241,,
4.31,4.31,1,1,1,1,1.523163657,0.059391465,,
4.33,4.33,1,1,1,1,1.522790569,0.060214195,,
4.35,4.35,1,1,1,1,1.523265636,0.058539119,,
4.37,4.37,1,1,1,1,1.522917974,0.058633741,,
4.39,4.39,1,1,1,1,1.523082818,0.058197323,,
4.4,4.4,1,1,1,1,1.522824469,0.059127714,,
4.42,4.42,1,1,1,1,1.523061491,0.059175026,,
4.44,4.44,1,1,1,1,1.522841326,0.059256423,,
4.46,4.46,1,1,1,1,1.523197464,0.059521291,,
4.48,4.48,1,1,1,1,1.522913503,0.059220288,,
4.5,4.5,1,1,1,1,1.5227576,0.058861636,,
4.52,4.52,1,1,1,1,1.523091107,0.058409572,,
4.54,4.54,1,1,1,1,1.522898882,0.05887039,,
4.56,4.56,1,1,1,1,1.522977858,0.059252884,,
4.58,4.58,1,1,1,1,1.522809661,0.059544481,,
4.6,4.6,1,1,1,1,1.522450915,0.060004462,,
4.62,4.62,1,1,1,1,1.523063726,0.059445016,,
4.64,4.64,1,1,1,1,1.522988289,0.058981683,,
4.65,4.65,1,1,1,1,1.523063074,0.059250556,,
4.67,4.67,1,1,1,1,1.522757693,0.059710816,,
4.69,4.69,1,1,1,1,1.522970966,0.058547687,,
4.71,4.71,1,1,1,1,1.52277902,0.059532188,,
4.73,4.73,1,1,1,1,1.522682535,0.059550256,,
4.75,4.75,1,1,1,1,1.523065961,0.059259403,,
4.77,4.77,1,1,1,1,1.522943678,0.059323199,,
4.79,4.79,1,1,1,1,1.523115228,0.059353746,,
4.81,4.81,1,1,1,1,1.522733106,0.059504434,,
4.83,4.83,1,1,1,1,1.523046962,0.059192441,,
4.85,4.85,1,1,1,1,1.522622744,0.060008932,,
4.87,4.87,1,1,1,1,1.522971711,0.059279613,,
4.89,4.89,1,1,1,1,1.522910337,0.058414135,,
4.9,4.9,1,1,1,1,1.522879789,0.058172364,,
4.92,4.92,1,1,1,1,1.523274391,0.058868807,,
4.94,4.94,1,1,1,1,1.522791873,0.059939735,,
4.96,4.96,1,1,1,1,1.522940232,0.059081055,,
4.98,4.98,1,1,1,1,1.522874108,0.058737583,,
5,5,1,1,1,1,1.522902607,0.059248693,,
5.02,5.02,1,1,1,1,1.523212179,0.058632437,,
5.04,5.04,1,1,1,1,1.522853154,0.058834255,,
5.06,5.06,1,1,1,1,1.523014738,0.058659073,,
5.08,5.08,1,1,1,1,1.522931478,0.059459545,,
5.1,5.1,1,1,1,1,1.522781349,0.05923165,,
5.12,5.12,1,1,1,1,1.522762908,0.059403945,,
5.14,5.14,1,1,1,1,1.52310489,0.059463829,,
5.15,5.15,1,1,1,1,1.523160211,0.059731305,,
5.17,5.17,1,1,1,1,1.522683001,0.060272682,,
5.19,5.19,1,1,1,1,1.522756017,0.060402509,,
5.21,5.21,1,1,1,1,1.523025728,0.059083849,,
5.23,5.23,1,1,1,1,1.522876716,0.058628991,,
5.25,5.25,1,1,1,1,1.523067358,0.058832951,,
5.27,5.27,1,1,1,1,1.523167103,0.059338193,,
5.29,5.29,1,1,1,1,1.522973574,0.058617629,,
5.31,5.31,1,1,1,1,1.523037183,0.058540981,,
5.33,5.33,1,1,1,1,1.523436814,0.058290642,,
5.35,5.35,1,1,1,1,1.523078441,0.060030259,,
5.37,5.37,1,1,1,1,1.522851291,0.058894977,,
5.39,5.39,1,1,1,1,1.523097346,0.058826059,,
5.4,5.4,1,1,1,1,1.523302237,0.058732461,,
5.42,5.42,1,1,1,1,1.523058138,0.058747921,,
5.44,5.44,1,1,1,1,1.52267285,0.060037524,,
5.46,5.46,1,1,1,1,1.522926914,0.06003892,,
5.48,5.48,1,1,1,1,1.52311886,0.058960356,,
5.5,5.5,1,1,1,1,1.522947962,0.059560314,,
5.52,5.52,1,1,1,1,1.523005611,0.058461167,,
5.54,5.54,1,1,1,1,1.52289674,0.059534702,,
5.56,5.56,1,1,1,1,1.52308971,0.059608929,,
5.58,5.58,1,1,1,1,1.523147079,0.059465878,,
5.6,5.6,1,1,1,1,1.523151456,0.059398822,,
5.62,5.62,1,1,1,1,1.523139535,0.059041753,,
5.64,5.64,1,1,1,1,1.523119139,0.058710109,,
5.65,5.65,1,1,1,1,1.523048173,0.058713369,,
5.67,5.67,1,1,1,1,1.523208546,0.059204921,,
5.69,5.69,1,1,1,1,1.522972829,0.059363991,,
5.71,5.71,1,1,1,1,1.522791966,0.060071424,,
5.73,5.73,1,1,1,1,1.523114855,0.058982708,,
5.75,5.75,1,1,1,1,1.522722768,0.058312993,,
5.77,5.77,1,1,1,1,1.523097533,0.059572607,,
5.79,5.79,1,1,1,1,1.523025914,0.059652328,,
5.81,5.81,1,1,1,1,1.52297227,0.058610085,,
5.83,5.83,1,1,1,1,1.523025262,0.058150478,,
5.85,5.85,1,1,1,1,1.52325623,0.05896939,,
5.87,5.87,1,1,1,1,1.522770918,0.05988488,,
5.89,5.89,1,1,1,1,1.522827915,0.059356634,,
5.9,5.9,1,1,1,1,1.522976647,0.059156679,,
5.92,5.92,1,1,1,1,1.522937625,0.060156174,,
5.94,5.94,1,1,1,1,1.522691942,0.059891492,,
5.96,5.96,1,1,1,1,1.522961746,0.058538094,,
5.98,5.98,1,1,1,1,1.523456744,0.059007108,,
6,6,1,1,1,1,1.522992293,0.059343781,,
6.02,6.02,1,1,1,1,1.523000489,0.059355889,,
6.04,6.04,1,1,1,1,1.522806029,0.060199574,,
6.06,6.06,1,1,1,1,1.522995739,0.05937377,,
6.08,6.08,1,1,1,1,1.52279923,0.059079751,,
6.1,6.1,1,1,1,1,1.522983446,0.058908574,,
6.12,6.12,1,1,1,1,1.522821582,0.060082879,,
6.14,6.14,1,1,1,1,1.52313255,0.058532879,,
6.16,6.16,1,1,1,1,1.522768869,0.059377216,,
6.18,6.18,1,1,1,1,1.5228905,0.059983972,,
6.19,6.19,1,1,1,1,1.523094646,0.05905861,,
6.21,6.21,1,1,1,1,1.523063353,0.057731103,,
6.23,6.23,1,1,1,1,1.522485188,0.059519615,,
6.25,6.25,1,1,1,1,1.523026845,0.059026387,,
6.27,6.27,1,1,1,1,1.523011199,0.058959424,,
6.29,6.29,1,1,1,1,1.523223541,0.058703683,,
6.31,6.31,1,1,1,1,1.522938928,0.059237704,,
6.33,6.33,1,1,1,1,1.523009616,0.05963752,,
6.35,6.35,1,1,1,1,1.523002352,0.058756396,,
6.37,6.37,1,1,1,1,1.523105356,0.058560632,,
6.39,6.39,1,1,1,1,1.522976275,0.058566406,,
6.41,6.41,1,1,1,1,1.523269455,0.057734922,,
6.43,6.43,1,1,1,1,1.523291341,0.059285387,,
6.44,6.44,1,1,1,1,1.522910616,0.059315283,,
6.46,6.46,1,1,1,1,1.52273618,0.05903244,,
6.48,6.48,1,1,1,1,1.523121375,0.059099495,,
6.5,6.5,1,1,1,1,1.522910151,0.059178472,,
6.52,6.52,1,1,1,1,1.523182842,0.059726462,,
6.54,6.54,1,1,1,1,1.523003097,0.059413631,,
6.56,6.56,1,1,1,1,1.522908754,0.059869699,,
6.58,6.58,1,1,1,1,1.523125845,0.059176888,,
6.6,6.6,1,1,1,1,1.522971897,0.059082266,,
6.62,6.62,1,1,1,1,1.522958952,0.059806742,,
6.64,6.64,1,1,1,1,1.52280249,0.059763715,,
6.66,6.66,1,1,1,1,1.522861349,0.059453677,,
6.68,6.68,1,1,1,1,1.522929708,0.059068017,,
6.69,6.69,1,1,1,1,1.522898509,0.059118681,,
6.71,6.71,1,1,1,1,1.522841792,0.059640314,,
6.73,6.73,1,1,1,1,1.522866565,0.059340056,,
6.75,6.75,1,1,1,1,1.522668566,0.059349276,,
6.77,6.77,1,1,1,1,1.522859673,0.05912222,,
6.79,6.79,1,1,1,1,1.523021909,0.059049018,,
6.81,6.81,1,1,1,1,1.523196067,0.058395043,,
6.83,6.83,1,1,1,1,1.522983166,0.059676263,,
6.85,6.85,1,1,1,1,1.522827449,0.059617311,,
6.87,6.87,1,1,1,1,1.522888823,0.059152022,,
6.89,6.89,1,1,1,1,1.523440539,0.05913591,,
6.91,6.91,1,1,1,1,1.522853619,0.060219411,,
6.93,6.93,1,1,1,1,1.523093807,0.059807952,,
6.94,6.94,1,1,1,1,1.523132923,0.059015676,,
6.96,6.96,1,1,1,1,1.522910803,0.058603007,,
6.98,6.98,1,1,1,1,1.52297851,0.059641246,,
7,7,1,1,1,1,1.523175391,0.057545211,,
7.02,7.02,1,1,1,1,1.522901582,0.059500895,,
7.04,7.04,1,1,1,1,1.522891431,0.059287809,,
7.06,7.06,1,1,1,1,1.522965937,0.058425404,,
7.08,7.08,1,1,1,1,1.52296156,0.058888737,,
7.1,7.1,1,1,1,1,1.522932037,0.059579872,,
7.12,7.12,1,1,1,1,1.522876996,0.059270952,,
7.14,7.14,1,1,1,1,1.522828753,0.059571303,,
7.16,7.16,1,1,1,1,1.523302982,0.059477612,,
7.18,7.18,1,1,1,1,1.523215159,0.059385784,,
7.19,7.19,1,1,1,1,1.523118208,0.059359055,,
7.21,7.21,1,1,1,1,1.522769148,0.059146713,,
7.23,7.23,1,1,1,1,1.522991083,0.058934558,,
7.25,7.25,1,1,1,1,1.522876157,0.059028901,,
7.27,7.27,1,1,1,1,1.52309744,0.059725251,,
7.29,7.29,1,1,1,1,1.522760487,0.059256051,,
7.31,7.31,1,1,1,1,1.522943026,0.059886742,,
7.33,7.33,1,1,1,1,1.522807239,0.058823824,,
7.35,7.35,1,1,1,1,1.522962212,0.058935303,,
7.37,7.37,1,1,1,1,1.522746052,0.059649162,,
7.39,7.39,1,1,1,1,1.523045844,0.058516022,,
7.41,7.41,1,1,1,1,1.522810406,0.059285667,,
