Total Time (s),Cycle Elapsed Time (s),Total Cycles,Elapsed Cycles,Step,"Total Cycle Count(8800 (0,1) Waveform)","Position(8800 (0,1):Position) (mm)","Load(8800 (0,1):Load) (kN)",,
0,0,1,1,1,1,1.593188219,0.056778826,,
0.01,0.01,1,1,1,1,1.593098625,0.056375004,,
0.02,0.02,1,1,1,1,1.593196042,0.05605733,,
0.04,0.04,1,1,1,1,1.593579933,0.055660028,,20.2687636
0.05,0.05,1,1,1,1,1.593403354,0.056278612,,
0.07,0.07,1,1,1,1,1.592892431,0.057360157,,
0.09,0.09,1,1,1,1,1.593138859,0.056823436,,
0.1,0.1,1,1,1,1,1.593351945,0.0568307,,
0.12,0.12,1,1,1,1,1.593549758,0.056225434,,
0.13,0.13,1,1,1,1,1.593400374,0.056731235,,
0.14,0.14,1,1,1,1,1.593131408,0.05675545,,
0.16,0.16,1,1,1,1,1.593435578,0.056972634,,
0.17,0.17,1,1,1,1,1.59328042,0.056653284,,
0.19,0.19,1,1,1,1,1.59297476,0.057159364,,
0.2,0.2,1,1,1,1,1.593264587,0.056983065,,
0.22,0.22,1,1,1,1,1.593491644,0.055896863,,
0.23,0.23,1,1,1,1,1.593491644,0.056090299,,
0.25,0.25,1,1,1,1,1.593355298,0.056234282,,
0.26,0.26,1,1,1,1,1.593355484,0.056563225,,
0.27,0.27,1,1,1,1,1.59344843,0.056357402,,
0.28,0.28,1,1,1,1,1.59352275,0.056058541,,
0.3,0.3,1,1,1,1,1.593310967,0.057053659,,
0.31,0.31,1,1,1,1,1.593295135,0.056349114,,
0.32,0.32,1,1,1,1,1.593389012,0.056201406,,
0.33,0.33,1,1,1,1,1.593324378,0.057007372,,
0.34,0.34,1,1,1,1,1.593264401,0.056768302,,
0.35,0.35,1,1,1,1,1.593218021,0.056621246,,
0.37,0.37,1,1,1,1,1.593152642,0.056385621,,
0.38,0.38,1,1,1,1,1.593156554,0.055984128,,
0.39,0.39,1,1,1,1,1.593330711,0.056835171,,
0.4,0.4,1,1,1,1,1.593515672,0.056908838,,
0.41,0.41,1,1,1,1,1.593432225,0.056631304,,
0.43,0.43,1,1,1,1,1.59341751,0.056976266,,
0.44,0.44,1,1,1,1,1.593252666,0.056779478,,
0.45,0.45,1,1,1,1,1.593313947,0.055531505,,
0.46,0.46,1,1,1,1,1.593527779,0.055492204,,
0.47,0.47,1,1,1,1,1.59366785,0.056331698,,
0.49,0.49,1,1,1,1,1.593450665,0.055688992,,
0.5,0.5,1,1,1,1,1.59330184,0.055176765,,
0.51,0.51,1,1,1,1,1.593291782,0.055673439,,
0.52,0.52,1,1,1,1,1.593301095,0.05688332,,
0.53,0.53,1,1,1,1,1.593233854,0.057622977,,
0.54,0.54,1,1,1,1,1.593118183,0.057178177,,
0.55,0.55,1,1,1,1,1.593293644,0.056405272,,
0.56,0.56,1,1,1,1,1.593322515,0.055888016,,
0.57,0.57,1,1,1,1,1.593294576,0.05554501,,
0.59,0.59,1,1,1,1,1.593238696,0.056445412,,
0.6,0.6,1,1,1,1,1.593210943,0.056095608,,
0.61,0.61,1,1,1,1,1.593095273,0.056045596,,
0.62,0.62,1,1,1,1,1.593132898,0.056536775,,
0.63,0.63,1,1,1,1,1.593262538,0.056521967,,
0.64,0.64,1,1,1,1,1.593385473,0.056385621,,
0.65,0.65,1,1,1,1,1.593337417,0.056464877,,
0.66,0.66,1,1,1,1,1.593244284,0.056651141,,
0.67,0.67,1,1,1,1,1.593151338,0.056659058,,
0.68,0.68,1,1,1,1,1.593083166,0.056522246,,
0.69,0.69,1,1,1,1,1.593056157,0.056550279,,
0.7,0.7,1,1,1,1,1.593104772,0.057107303,,
0.72,0.72,1,1,1,1,1.593351386,0.056619849,,
0.73,0.73,1,1,1,1,1.593296066,0.055973046,,
0.74,0.74,1,1,1,1,1.593258813,0.055977516,,
0.75,0.75,1,1,1,1,1.593307242,0.056901108,,
0.76,0.76,1,1,1,1,1.593465008,0.057029724,,
0.77,0.77,1,1,1,1,1.593446754,0.055482797,,
0.78,0.78,1,1,1,1,1.593215041,0.054830406,,
0.79,0.79,1,1,1,1,1.593067147,0.056266692,,
0.8,0.8,1,1,1,1,1.593075156,0.057454966,,
0.81,0.81,1,1,1,1,1.593084469,0.056666229,,
0.82,0.82,1,1,1,1,1.593093783,0.056406204,,
0.83,0.83,1,1,1,1,1.593103282,0.056443922,,
0.85,0.85,1,1,1,1,1.59333276,0.055959169,,
0.86,0.86,1,1,1,1,1.59338212,0.055727549,,
0.87,0.87,1,1,1,1,1.593372807,0.055550877,,
0.88,0.88,1,1,1,1,1.593370385,0.056323037,,
0.89,0.89,1,1,1,1,1.593334995,0.056702364,,
0.9,0.9,1,1,1,1,1.59317369,0.056426506,,
0.91,0.91,1,1,1,1,1.593345612,0.055975467,,
0.92,0.92,1,1,1,1,1.593511015,0.055837911,,
0.93,0.93,1,1,1,1,1.593353063,0.056188833,,
0.94,0.94,1,1,1,1,1.593063794,0.056980364,,
0.95,0.95,1,1,1,1,1.593052618,0.057299249,,
0.97,0.97,1,1,1,1,1.593107939,0.055744313,,
0.98,0.98,1,1,1,1,1.593024678,0.055667292,,
0.99,0.99,1,1,1,1,1.593123026,0.055747014,,
1,1,1,1,1,1,1.593243912,0.056266878,,
1.01,1.01,1,1,1,1,1.593345612,0.056640618,,
1.02,1.02,1,1,1,1,1.593345612,0.056412444,,
1.03,1.03,1,1,1,1,1.593345612,0.056125782,,
1.04,1.04,1,1,1,1,1.593319535,0.055653043,,
1.05,1.05,1,1,1,1,1.593306683,0.056282058,,
1.06,1.06,1,1,1,1,1.593464635,0.056878943,,
1.07,1.07,1,1,1,1,1.593562052,0.05681701,,
1.08,1.08,1,1,1,1,1.593339838,0.056347717,,
1.09,1.09,1,1,1,1,1.593187846,0.056057982,,
1.1,1.1,1,1,1,1,1.593150593,0.056409463,,
1.11,1.11,1,1,1,1,1.59306249,0.057230704,,
1.12,1.12,1,1,1,1,1.593067147,0.057152566,,
1.13,1.13,1,1,1,1,1.593234412,0.05658539,,
1.14,1.14,1,1,1,1,1.593368337,0.05606804,,
1.15,1.15,1,1,1,1,1.593424216,0.055694394,,
1.17,1.17,1,1,1,1,1.593529083,0.056160055,,
1.18,1.18,1,1,1,1,1.593373924,0.056844018,,
1.19,1.19,1,1,1,1,1.593165122,0.056439918,,
1.2,1.2,1,1,1,1,1.593075156,0.056577288,,
1.21,1.21,1,1,1,1,1.593254343,0.056346226,,
1.22,1.22,1,1,1,1,1.59331432,0.055670366,,
1.23,1.23,1,1,1,1,1.593263842,0.054911524,,
1.24,1.24,1,1,1,1,1.593152828,0.055632368,,
1.25,1.25,1,1,1,1,1.593298115,0.055821426,,
1.26,1.26,1,1,1,1,1.593305193,0.055843033,,
1.27,1.27,1,1,1,1,1.593188964,0.056423247,,
1.28,1.28,1,1,1,1,1.593143702,0.056207553,,
1.29,1.29,1,1,1,1,1.593405589,0.055332016,,
1.3,1.3,1,1,1,1,1.593363307,0.05552927,,
1.31,1.31,1,1,1,1,1.593077578,0.056583527,,
1.32,1.32,1,1,1,1,1.592943467,0.057154056,,
1.33,1.33,1,1,1,1,1.593030266,0.056992285,,
1.34,1.34,1,1,1,1,1.593211874,0.056633633,,
1.35,1.35,1,1,1,1,1.593389757,0.056350045,,
1.36,1.36,1,1,1,1,1.593333691,0.055762846,,
1.37,1.37,1,1,1,1,1.593222119,0.055934768,,
1.38,1.38,1,1,1,1,1.593202747,0.056091696,,
1.39,1.39,1,1,1,1,1.593358651,0.055496767,,
1.4,1.4,1,1,1,1,1.593213364,0.055328757,,
1.42,1.42,1,1,1,1,1.593151897,0.055691414,,
1.43,1.43,1,1,1,1,1.593215972,0.055603404,,
1.44,1.44,1,1,1,1,1.593131967,0.055943336,,
1.45,1.45,1,1,1,1,1.592987239,0.055662543,,
1.46,1.46,1,1,1,1,1.593092665,0.055767037,,
1.47,1.47,1,1,1,1,1.593222491,0.056391396,,
1.48,1.48,1,1,1,1,1.593079254,0.056616031,,
1.49,1.49,1,1,1,1,1.592940487,0.056303013,,
1.5,1.5,1,1,1,1,1.592973083,0.056382082,,
1.51,1.51,1,1,1,1,1.592979602,0.056488905,,
1.52,1.52,1,1,1,1,1.592998229,0.056769978,,
1.53,1.53,1,1,1,1,1.593128242,0.056816638,,
1.54,1.54,1,1,1,1,1.593191199,0.057177991,,
1.55,1.55,1,1,1,1,1.593168847,0.057273079,,
1.56,1.56,1,1,1,1,1.593107752,0.057000667,,
1.57,1.57,1,1,1,1,1.593259558,0.056413282,,
1.58,1.58,1,1,1,1,1.593394414,0.056019519,,
1.59,1.59,1,1,1,1,1.593269616,0.055988505,,
1.6,1.6,1,1,1,1,1.593264215,0.056230929,,
1.61,1.61,1,1,1,1,1.593364052,0.056125782,,
1.62,1.62,1,1,1,1,1.593459606,0.055860728,,
1.63,1.63,1,1,1,1,1.593284517,0.056303106,,
1.64,1.64,1,1,1,1,1.59304703,0.056982506,,
1.65,1.65,1,1,1,1,1.593030266,0.056557264,,
1.66,1.66,1,1,1,1,1.593084842,0.056500267,,
1.68,1.68,1,1,1,1,1.593186729,0.056593306,,
1.69,1.69,1,1,1,1,1.59308894,0.056150835,,
1.7,1.7,1,1,1,1,1.593140721,0.056170765,,
1.71,1.71,1,1,1,1,1.593196601,0.0566517,,
1.72,1.72,1,1,1,1,1.593252294,0.056904461,,
1.73,1.73,1,1,1,1,1.593288057,0.0570843,,
1.74,1.74,1,1,1,1,1.593273714,0.056304783,,
1.75,1.75,1,1,1,1,1.593255088,0.055365637,,
1.76,1.76,1,1,1,1,1.593096763,0.055489596,,
1.77,1.77,1,1,1,1,1.592919253,0.056600105,,
1.78,1.78,1,1,1,1,1.593077391,0.056661852,,
1.79,1.79,1,1,1,1,1.593149103,0.056279358,,
1.8,1.8,1,1,1,1,1.593119673,0.056042522,,
1.81,1.81,1,1,1,1,1.593375042,0.055861007,,
1.82,1.82,1,1,1,1,1.593671948,0.055643264,,
1.83,1.83,1,1,1,1,1.593611598,0.055474974,,
1.84,1.84,1,1,1,1,1.593248382,0.056072231,,
1.85,1.85,1,1,1,1,1.593106449,0.056227203,,
1.86,1.86,1,1,1,1,1.593250245,0.055644754,,
1.87,1.87,1,1,1,1,1.593397208,0.055261515,,
1.88,1.88,1,1,1,1,1.593340397,0.056032557,,
1.89,1.89,1,1,1,1,1.593117252,0.056770351,,
1.9,1.9,1,1,1,1,1.592952408,0.056430791,,
1.91,1.91,1,1,1,1,1.592888705,0.055556558,,
1.93,1.93,1,1,1,1,1.593199395,0.055672601,,
1.94,1.94,1,1,1,1,1.593047589,0.056672934,,
1.95,1.95,1,1,1,1,1.593153946,0.056578219,,
1.96,1.96,1,1,1,1,1.593312085,0.056159589,,
1.97,1.97,1,1,1,1,1.593366846,0.056032278,,
1.98,1.98,1,1,1,1,1.593318604,0.056211744,,
1.99,1.99,1,1,1,1,1.593183748,0.057071354,,
2,2,1,1,1,1,1.592971034,0.056773238,,
2.01,2.01,1,1,1,1,1.593018159,0.056232605,,
2.03,2.03,1,1,1,1,1.593054481,0.056681968,,
2.05,2.05,1,1,1,1,1.593093783,0.056957826,,
2.06,2.06,1,1,1,1,1.593218394,0.05632462,,
2.08,2.08,1,1,1,1,1.593042001,0.05714437,,
2.1,2.1,1,1,1,1,1.593347289,0.056559406,,
2.12,2.12,1,1,1,1,1.592986494,0.056618918,,
2.14,2.14,1,1,1,1,1.593351759,0.054785423,,
2.16,2.16,1,1,1,1,1.593057647,0.056282058,,
2.18,2.18,1,1,1,1,1.593158975,0.056913774,,
2.2,2.2,1,1,1,1,1.593372248,0.056252535,,
2.22,2.22,1,1,1,1,1.593297929,0.055439956,,
2.24,2.24,1,1,1,1,1.593229011,0.056000706,,
2.26,2.26,1,1,1,1,1.592927262,0.056152884,,
2.28,2.28,1,1,1,1,1.592838973,0.056711119,,
2.3,2.3,1,1,1,1,1.59326347,0.055535138,,
2.32,2.32,1,1,1,1,1.593063421,0.056290254,,
2.33,2.33,1,1,1,1,1.593033619,0.055922102,,
2.35,2.35,1,1,1,1,1.59302561,0.056163501,,
2.37,2.37,1,1,1,1,1.593047775,0.056584179,,
2.39,2.39,1,1,1,1,1.593105517,0.057143904,,
2.41,2.41,1,1,1,1,1.593299046,0.055218674,,
2.43,2.43,1,1,1,1,1.593179092,0.056510232,,
2.45,2.45,1,1,1,1,1.59296526,0.057366583,,
2.47,2.47,1,1,1,1,1.593173876,0.055810902,,
2.49,2.49,1,1,1,1,1.593347847,0.055972766,,
2.51,2.51,1,1,1,1,1.592903607,0.056185387,,
2.53,2.53,1,1,1,1,1.59303809,0.055896211,,
2.55,2.55,1,1,1,1,1.593473948,0.055360142,,
2.57,2.57,1,1,1,1,1.593174435,0.05661035,,
2.58,2.58,1,1,1,1,1.593072735,0.056625437,,
2.6,2.6,1,1,1,1,1.593389571,0.055691134,,
2.62,2.62,1,1,1,1,1.592947751,0.056828652,,
2.64,2.64,1,1,1,1,1.593163073,0.057504699,,
2.66,2.66,1,1,1,1,1.593153201,0.055936817,,
2.68,2.68,1,1,1,1,1.593279488,0.055846944,,
2.7,2.7,1,1,1,1,1.59307497,0.056219567,,
2.72,2.72,1,1,1,1,1.593054108,0.056377612,,
2.74,2.74,1,1,1,1,1.592951849,0.056922995,,
2.76,2.76,1,1,1,1,1.593128614,0.055313576,,
2.78,2.78,1,1,1,1,1.593365729,0.055709109,,
2.8,2.8,1,1,1,1,1.592730939,0.057279132,,
2.82,2.82,1,1,1,1,1.593048893,0.055652764,,
2.83,2.83,1,1,1,1,1.593195669,0.055955164,,
2.85,2.85,1,1,1,1,1.593050942,0.05678609,,
2.87,2.87,1,1,1,1,1.593046471,0.05614236,,
2.89,2.89,1,1,1,1,1.593159161,0.05588932,,
2.91,2.91,1,1,1,1,1.593014434,0.057301205,,
2.93,2.93,1,1,1,1,1.592982024,0.055719353,,
2.95,2.95,1,1,1,1,1.593222678,0.056992844,,
2.97,2.97,1,1,1,1,1.593369827,0.056093745,,
2.99,2.99,1,1,1,1,1.592906028,0.055848807,,
3.01,3.01,1,1,1,1,1.593294017,0.056895241,,
3.03,3.03,1,1,1,1,1.593218766,0.05670758,,
3.05,3.05,1,1,1,1,1.593058392,0.056144781,,
3.07,3.07,1,1,1,1,1.593291037,0.055937935,,
3.09,3.09,1,1,1,1,1.593229942,0.055849459,,
3.1,3.1,1,1,1,1,1.5932834,0.055760983,,
3.12,3.12,1,1,1,1,1.592987426,0.056285691,,
3.14,3.14,1,1,1,1,1.593033619,0.055555254,,
3.16,3.16,1,1,1,1,1.59319865,0.056527276,,
3.18,3.18,1,1,1,1,1.592858158,0.057466608,,
3.2,3.2,1,1,1,1,1.593210198,0.056598708,,
3.22,3.22,1,1,1,1,1.593048334,0.056740828,,
3.24,3.24,1,1,1,1,1.59318617,0.056334771,,
3.26,3.26,1,1,1,1,1.593277067,0.05647419,,
3.28,3.28,1,1,1,1,1.593147427,0.055755023,,
3.3,3.3,1,1,1,1,1.59286952,0.057146139,,
3.32,3.32,1,1,1,1,1.593263097,0.056287646,,
3.34,3.34,1,1,1,1,1.593267381,0.056380127,,
3.35,3.35,1,1,1,1,1.593267381,0.056084525,,
3.37,3.37,1,1,1,1,1.593025424,0.056309998,,
3.39,3.39,1,1,1,1,1.592934526,0.056990888,,
3.41,3.41,1,1,1,1,1.593116879,0.056129508,,
3.43,3.43,1,1,1,1,1.593146309,0.056471676,,
3.45,3.45,1,1,1,1,1.593106821,0.056657754,,
3.47,3.47,1,1,1,1,1.59315972,0.056261942,,
3.49,3.49,1,1,1,1,1.593058392,0.055946596,,
3.51,3.51,1,1,1,1,1.593058951,0.056163408,,
3.53,3.53,1,1,1,1,1.593033433,0.057135988,,
3.55,3.55,1,1,1,1,1.593222678,0.055385567,,
3.57,3.57,1,1,1,1,1.5932061,0.055049546,,
3.59,3.59,1,1,1,1,1.593147986,0.056201406,,
3.6,3.6,1,1,1,1,1.593064353,0.056528952,,
3.62,3.62,1,1,1,1,1.593028031,0.056728255,,
3.64,3.64,1,1,1,1,1.59313029,0.055825152,,
3.66,3.66,1,1,1,1,1.593199395,0.056020636,,
3.68,3.68,1,1,1,1,1.593258813,0.055879541,,
3.7,3.7,1,1,1,1,1.593043491,0.056236703,,
3.72,3.72,1,1,1,1,1.593002886,0.056101568,,
3.74,3.74,1,1,1,1,1.592898019,0.056788698,,
3.76,3.76,1,1,1,1,1.593103468,0.0561486,,
3.78,3.78,1,1,1,1,1.593112409,0.055570807,,
3.8,3.8,1,1,1,1,1.593250431,0.056068692,,
3.82,3.82,1,1,1,1,1.592878833,0.057236012,,
3.84,3.84,1,1,1,1,1.593164749,0.055865012,,
3.85,3.85,1,1,1,1,1.593182631,0.056022499,,
3.87,3.87,1,1,1,1,1.592999347,0.056346692,,
3.89,3.89,1,1,1,1,1.59291292,0.057070516,,
3.91,3.91,1,1,1,1,1.593154691,0.055933557,,
3.93,3.93,1,1,1,1,1.592947192,0.05587684,,
3.95,3.95,1,1,1,1,1.592843257,0.056363642,,
3.97,3.97,1,1,1,1,1.592972897,0.0556238,,
3.99,3.99,1,1,1,1,1.593245216,0.056157354,,
4.01,4.01,1,1,1,1,1.593235902,0.056121498,,
4.02,4.02,1,1,1,1,1.593305007,0.055348501,,
4.04,4.04,1,1,1,1,1.593189336,0.055675022,,
4.06,4.06,1,1,1,1,1.593367405,0.055441074,,
4.08,4.08,1,1,1,1,1.593241677,0.056139287,,
4.1,4.1,1,1,1,1,1.593283959,0.055278838,,
4.11,4.11,1,1,1,1,1.592945702,0.055510551,,
4.13,4.13,1,1,1,1,1.592970848,0.056404434,,
4.15,4.15,1,1,1,1,1.592992455,0.056454726,,
4.17,4.17,1,1,1,1,1.592853315,0.056005176,,
4.19,4.19,1,1,1,1,1.592985935,0.05657021,,
4.21,4.21,1,1,1,1,1.592873618,0.056305155,,
4.23,4.23,1,1,1,1,1.593050569,0.055729598,,
4.25,4.25,1,1,1,1,1.592866726,0.055345148,,
4.27,4.27,1,1,1,1,1.592920557,0.057271495,,
4.29,4.29,1,1,1,1,1.59335418,0.055794232,,
4.31,4.31,1,1,1,1,1.593137927,0.056303199,,
4.33,4.33,1,1,1,1,1.592911988,0.055961404,,
4.35,4.35,1,1,1,1,1.592907332,0.056155212,,
4.37,4.37,1,1,1,1,1.593130477,0.0560279,,
4.39,4.39,1,1,1,1,1.592893921,0.056175888,,
4.4,4.4,1,1,1,1,1.592797436,0.056039076,,
4.42,4.42,1,1,1,1,1.593288988,0.05586436,,
4.44,4.44,1,1,1,1,1.592886284,0.056762993,,
4.46,4.46,1,1,1,1,1.592952222,0.056723598,,
4.48,4.48,1,1,1,1,1.592951477,0.056331512,,
4.5,4.5,1,1,1,1,1.592781044,0.05700253,,
4.52,4.52,1,1,1,1,1.593138859,0.056806114,,
4.54,4.54,1,1,1,1,1.592832081,0.057273731,,
4.56,4.56,1,1,1,1,1.593112409,0.055710506,,
4.58,4.58,1,1,1,1,1.59315078,0.056510791,,
4.6,4.6,1,1,1,1,1.593089871,0.056408532,,
4.62,4.62,1,1,1,1,1.59295781,0.05606683,,
4.64,4.64,1,1,1,1,1.592962466,0.056654494,,
4.65,4.65,1,1,1,1,1.593083352,0.056760199,,
4.67,4.67,1,1,1,1,1.59303157,0.056802854,,
4.69,4.69,1,1,1,1,1.593103282,0.056229997,,
4.71,4.71,1,1,1,1,1.593031943,0.056134444,,
4.73,4.73,1,1,1,1,1.593131967,0.056380779,,
4.75,4.75,1,1,1,1,1.593100302,0.055760704,,
4.77,4.77,1,1,1,1,1.592908822,0.056768116,,
4.79,4.79,1,1,1,1,1.593174994,0.055902544,,
4.81,4.81,1,1,1,1,1.59330184,0.055986736,,
4.83,4.83,1,1,1,1,1.593018718,0.056549814,,
4.85,4.85,1,1,1,1,1.592947937,0.055564102,,
4.87,4.87,1,1,1,1,1.592949614,0.055779703,,
4.89,4.89,1,1,1,1,1.592932105,0.056640618,,
4.9,4.9,1,1,1,1,1.592881069,0.056942739,,
4.92,4.92,1,1,1,1,1.593055971,0.057068374,,
4.94,4.94,1,1,1,1,1.593075715,0.055301655,,
4.96,4.96,1,1,1,1,1.593124703,0.055663474,,
4.98,4.98,1,1,1,1,1.592792779,0.057214126,,
5,5,1,1,1,1,1.59309788,0.055909343,,
5.02,5.02,1,1,1,1,1.592979975,0.056270696,,
5.04,5.04,1,1,1,1,1.59308242,0.055930298,,
5.06,5.06,1,1,1,1,1.593121163,0.055519585,,
5.08,5.08,1,1,1,1,1.593007542,0.056806393,,
5.1,5.1,1,1,1,1,1.59291441,0.05591223,,
5.12,5.12,1,1,1,1,1.592873804,0.055738445,,
5.14,5.14,1,1,1,1,1.59292987,0.057021156,,
5.15,5.15,1,1,1,1,1.592976436,0.056656171,,
5.17,5.17,1,1,1,1,1.593063608,0.05643731,,
5.19,5.19,1,1,1,1,1.592909753,0.055957399,,
5.21,5.21,1,1,1,1,1.592833385,0.055945944,,
5.23,5.23,1,1,1,1,1.592995994,0.056807138,,
5.25,5.25,1,1,1,1,1.592899136,0.056006573,,
5.27,5.27,1,1,1,1,1.593176112,0.056286715,,
5.29,5.29,1,1,1,1,1.593243167,0.055965688,,
5.31,5.31,1,1,1,1,1.593225658,0.056044385,,
5.33,5.33,1,1,1,1,1.592965446,0.05593989,,
5.35,5.35,1,1,1,1,1.593014061,0.056033581,,
5.37,5.37,1,1,1,1,1.592971966,0.056478195,,
5.39,5.39,1,1,1,1,1.593132153,0.056038238,,
5.4,5.4,1,1,1,1,1.593245961,0.055267569,,
5.42,5.42,1,1,1,1,1.59280321,0.056513771,,
5.44,5.44,1,1,1,1,1.592662021,0.057150889,,
5.46,5.46,1,1,1,1,1.592919998,0.056135654,,
5.48,5.48,1,1,1,1,1.592922233,0.056390744,,
5.5,5.5,1,1,1,1,1.592951477,0.056120567,,
5.52,5.52,1,1,1,1,1.592785887,0.055452809,,
5.54,5.54,1,1,1,1,1.592984445,0.057118479,,
5.56,5.56,1,1,1,1,1.592671521,0.056778081,,
5.58,5.58,1,1,1,1,1.592946634,0.056124013,,
5.6,5.6,1,1,1,1,1.59303306,0.055552553,,
5.62,5.62,1,1,1,1,1.593156367,0.055614859,,
5.64,5.64,1,1,1,1,1.592816062,0.055947807,,
5.65,5.65,1,1,1,1,1.592858903,0.056070741,,
5.67,5.67,1,1,1,1,1.593180954,0.056168064,,
5.69,5.69,1,1,1,1,1.592926331,0.056330394,,
5.71,5.71,1,1,1,1,1.593186542,0.05640015,,
5.73,5.73,1,1,1,1,1.592904165,0.055840705,,
5.75,5.75,1,1,1,1,1.5929932,0.055722799,,
5.77,5.77,1,1,1,1,1.592714176,0.055690948,,
5.79,5.79,1,1,1,1,1.59293434,0.056023058,,
5.81,5.81,1,1,1,1,1.592969172,0.055807363,,
5.83,5.83,1,1,1,1,1.592849217,0.056228042,,
5.85,5.85,1,1,1,1,1.593044236,0.054853223,,
5.87,5.87,1,1,1,1,1.592816994,0.056598615,,
5.89,5.89,1,1,1,1,1.59288498,0.056239963,,
5.9,5.9,1,1,1,1,1.592919439,0.056162104,,
5.92,5.92,1,1,1,1,1.592877157,0.056202896,,
5.94,5.94,1,1,1,1,1.592838414,0.056318473,,
5.96,5.96,1,1,1,1,1.592702068,0.056165271,,
5.98,5.98,1,1,1,1,1.592963025,0.05617328,,
6,6,1,1,1,1,1.592854246,0.056245644,,
6.02,6.02,1,1,1,1,1.592807308,0.056248065,,
6.04,6.04,1,1,1,1,1.593035668,0.05519148,,
6.06,6.06,1,1,1,1,1.592955016,0.05584266,,
6.08,6.08,1,1,1,1,1.592912734,0.05583046,,
6.1,6.1,1,1,1,1,1.592894107,0.056040566,,
6.12,6.12,1,1,1,1,1.593139045,0.055896118,,
6.14,6.14,1,1,1,1,1.592880323,0.056341942,,
6.16,6.16,1,1,1,1,1.592927262,0.056926906,,
6.18,6.18,1,1,1,1,1.592966005,0.056439266,,
6.19,6.19,1,1,1,1,1.593017042,0.056003686,,
6.21,6.21,1,1,1,1,1.592971034,0.055866875,,
6.23,6.23,1,1,1,1,1.59282165,0.056321174,,
6.25,6.25,1,1,1,1,1.592729635,0.057224929,,
6.27,6.27,1,1,1,1,1.592558086,0.057041273,,
6.29,6.29,1,1,1,1,1.59304107,0.056075398,,
6.31,6.31,1,1,1,1,1.593082234,0.055764057,,
6.33,6.33,1,1,1,1,1.592763536,0.056760199,,
6.35,6.35,1,1,1,1,1.592922978,0.056134351,,
6.37,6.37,1,1,1,1,1.593288988,0.055690948,,
6.39,6.39,1,1,1,1,1.592916273,0.055837911,,
6.41,6.41,1,1,1,1,1.592736155,0.056283735,,
6.43,6.43,1,1,1,1,1.592766888,0.055574067,,
6.44,6.44,1,1,1,1,1.59278775,0.055741426,,
6.46,6.46,1,1,1,1,1.592715479,0.055010524,,
6.48,6.48,1,1,1,1,1.593164377,0.056066271,,
6.5,6.5,1,1,1,1,1.593020208,0.055986177,,
6.52,6.52,1,1,1,1,1.592915527,0.055893604,,
6.54,6.54,1,1,1,1,1.592573918,0.057547353,,
6.56,6.56,1,1,1,1,1.593093783,0.05569933,,
6.58,6.58,1,1,1,1,1.592973083,0.056431722,,
6.6,6.6,1,1,1,1,1.592962839,0.056196749,,
6.62,6.62,1,1,1,1,1.592777319,0.056052394,,
6.64,6.64,1,1,1,1,1.592768192,0.056204572,,
6.66,6.66,1,1,1,1,1.592805259,0.055525079,,
6.68,6.68,1,1,1,1,1.59263315,0.055779703,,
6.69,6.69,1,1,1,1,1.592556596,0.056151953,,
6.71,6.71,1,1,1,1,1.592722557,0.056406483,,
6.73,6.73,1,1,1,1,1.592889823,0.056345016,,
6.75,6.75,1,1,1,1,1.592944957,0.055852998,,
6.77,6.77,1,1,1,1,1.592819042,0.056056399,,
6.79,6.79,1,1,1,1,1.592622906,0.056717172,,
6.81,6.81,1,1,1,1,1.5927274,0.055500492,,
6.83,6.83,1,1,1,1,1.592712685,0.055277813,,
6.85,6.85,1,1,1,1,1.592694059,0.05594762,,
6.87,6.87,1,1,1,1,1.592810288,0.05628923,,
6.89,6.89,1,1,1,1,1.592885725,0.055731647,,
6.91,6.91,1,1,1,1,1.592602417,0.055995304,,
6.93,6.93,1,1,1,1,1.592749566,0.055987015,,
6.94,6.94,1,1,1,1,1.592885911,0.055633206,,
6.96,6.96,1,1,1,1,1.592829101,0.056775659,,
6.98,6.98,1,1,1,1,1.592726096,0.056097191,,
7,7,1,1,1,1,1.592840835,0.055881124,,
7.02,7.02,1,1,1,1,1.592664443,0.055969227,,
7.04,7.04,1,1,1,1,1.592846423,0.05648993,,
7.06,7.06,1,1,1,1,1.592790544,0.056451466,,
7.08,7.08,1,1,1,1,1.592965074,0.055913441,,
7.1,7.1,1,1,1,1,1.592474639,0.057077687,,
7.12,7.12,1,1,1,1,1.592933595,0.055901706,,
7.14,7.14,1,1,1,1,1.592624024,0.056067854,,
7.16,7.16,1,1,1,1,1.592546724,0.056069158,,
7.18,7.18,1,1,1,1,1.592622906,0.05645277,,
7.19,7.19,1,1,1,1,1.592698902,0.056284666,,
7.21,7.21,1,1,1,1,1.592737645,0.055142399,,
7.23,7.23,1,1,1,1,1.592788681,0.055590551,,
7.25,7.25,1,1,1,1,1.592551008,0.056181569,,
7.27,7.27,1,1,1,1,1.592681207,0.05596336,,
7.29,7.29,1,1,1,1,1.592793152,0.055793952,,
7.31,7.31,1,1,1,1,1.592734478,0.055108871,,
7.33,7.33,1,1,1,1,1.592595339,0.055658538,,
7.35,7.35,1,1,1,1,1.592883304,0.055183377,,
7.37,7.37,1,1,1,1,1.592708588,0.05638767,,
7.39,7.39,1,1,1,1,1.592614338,0.056089927,,
7.41,7.41,1,1,1,1,1.592673197,0.055957772,,
