Total Time (s),Cycle Elapsed Time (s),Total Cycles,Elapsed Cycles,Step,"Total Cycle Count(8800 (0,1) Waveform)","Position(8800 (0,1):Position) (mm)","Load(8800 (0,1):Load) (kN)",,
0,0,1,1,1,1,1.878129903,0.056447834,,
0.01,0.01,1,1,1,1,1.878115189,0.054842234,,
0.02,0.02,1,1,1,1,1.878234584,0.054421462,,
0.04,0.04,1,1,1,1,1.878136981,0.055508688,,
0.05,0.05,1,1,1,1,1.878006783,0.05618725,,22.06343412
0.07,0.07,1,1,1,1,1.878079798,0.056375749,,
0.09,0.09,1,1,1,1,1.877884593,0.055704266,,
0.1,0.1,1,1,1,1,1.878038075,0.055570062,,
0.12,0.12,1,1,1,1,1.878107738,0.055854954,,
0.13,0.13,1,1,1,1,1.877859634,0.056169182,,
0.14,0.14,1,1,1,1,1.877895769,0.05629044,,
0.16,0.16,1,1,1,1,1.878021125,0.056511164,,
0.17,0.17,1,1,1,1,1.878216703,0.05536247,,
0.19,0.19,1,1,1,1,1.877999146,0.055787712,,
0.2,0.2,1,1,1,1,1.877873417,0.055563822,,
0.22,0.22,1,1,1,1,1.878029879,0.056757033,,
0.23,0.23,1,1,1,1,1.87817945,0.056467764,,
0.25,0.25,1,1,1,1,1.878082406,0.055863336,,
0.26,0.26,1,1,1,1,1.878156912,0.055074599,,
0.27,0.27,1,1,1,1,1.878216703,0.054888986,,
0.28,0.28,1,1,1,1,1.8780418,0.055564567,,
0.3,0.3,1,1,1,1,1.877756257,0.055539235,,
0.31,0.31,1,1,1,1,1.877865967,0.055531226,,
0.32,0.32,1,1,1,1,1.877990578,0.055824779,,
0.33,0.33,1,1,1,1,1.877919983,0.055962522,,
0.34,0.34,1,1,1,1,1.877918121,0.056319218,,
0.35,0.35,1,1,1,1,1.878011067,0.056404155,,
0.37,0.37,1,1,1,1,1.878026527,0.05721394,,
0.38,0.38,1,1,1,1,1.877997656,0.057202112,,
0.39,0.39,1,1,1,1,1.878087808,0.056137145,,
0.4,0.4,1,1,1,1,1.878127855,0.055268034,,
0.41,0.41,1,1,1,1,1.878072161,0.055320561,,
0.43,0.43,1,1,1,1,1.878126364,0.055906456,,
0.44,0.44,1,1,1,1,1.87821931,0.056481641,,
0.45,0.45,1,1,1,1,1.878203664,0.056773704,,
0.46,0.46,1,1,1,1,1.878052045,0.056235306,,
0.47,0.47,1,1,1,1,1.878017213,0.055372715,,
0.49,0.49,1,1,1,1,1.878079798,0.05637072,,
0.5,0.5,1,1,1,1,1.878148902,0.056185946,,
0.51,0.51,1,1,1,1,1.878148902,0.055724196,,
0.52,0.52,1,1,1,1,1.878073093,0.055245217,,
0.53,0.53,1,1,1,1,1.877782893,0.055345334,,
0.54,0.54,1,1,1,1,1.87771323,0.055804197,,
0.55,0.55,1,1,1,1,1.877848085,0.055953022,,
0.56,0.56,1,1,1,1,1.87802187,0.055766851,,
0.57,0.57,1,1,1,1,1.87814853,0.056012627,,
0.59,0.59,1,1,1,1,1.878197145,0.056026317,,
0.6,0.6,1,1,1,1,1.87782741,0.055531505,,
0.61,0.61,1,1,1,1,1.87773465,0.055786781,,
0.62,0.62,1,1,1,1,1.877882917,0.055887364,,
0.63,0.63,1,1,1,1,1.877981637,0.056070276,,
0.64,0.64,1,1,1,1,1.877969716,0.056711677,,
0.65,0.65,1,1,1,1,1.877923336,0.056652352,,
0.66,0.66,1,1,1,1,1.877885152,0.055791065,,
0.67,0.67,1,1,1,1,1.877949599,0.0555709,,
0.68,0.68,1,1,1,1,1.878011998,0.056038518,,
0.69,0.69,1,1,1,1,1.877962824,0.055994838,,
0.7,0.7,1,1,1,1,1.877907131,0.056052301,,
0.72,0.72,1,1,1,1,1.877795559,0.055990368,,
0.73,0.73,1,1,1,1,1.877854046,0.055623986,,
0.74,0.74,1,1,1,1,1.878034909,0.055902451,,
0.75,0.75,1,1,1,1,1.878030066,0.055804756,,
0.76,0.76,1,1,1,1,1.877914023,0.055964664,,
0.77,0.77,1,1,1,1,1.87812208,0.056167413,,
0.78,0.78,1,1,1,1,1.87808073,0.056442991,,
0.79,0.79,1,1,1,1,1.877829831,0.056497473,,
0.8,0.8,1,1,1,1,1.877815861,0.055417325,,
0.81,0.81,1,1,1,1,1.878084269,0.055284146,,
0.82,0.82,1,1,1,1,1.878043477,0.055517443,,
0.83,0.83,1,1,1,1,1.877948668,0.055317301,,
0.85,0.85,1,1,1,1,1.878037889,0.056039914,,
0.86,0.86,1,1,1,1,1.877944757,0.055367965,,
0.87,0.87,1,1,1,1,1.877852369,0.054625049,,
0.88,0.88,1,1,1,1,1.877868016,0.05467115,,
0.89,0.89,1,1,1,1,1.877914582,0.055597443,,
0.9,0.9,1,1,1,1,1.877970275,0.055801496,,
0.91,0.91,1,1,1,1,1.877936933,0.055897608,,
0.92,0.92,1,1,1,1,1.877936933,0.055946503,,
0.93,0.93,1,1,1,1,1.877991695,0.055693742,,
0.94,0.94,1,1,1,1,1.877964128,0.055958237,,
0.95,0.95,1,1,1,1,1.877927061,0.056634285,,
0.97,0.97,1,1,1,1,1.877971579,0.056543667,,
0.98,0.98,1,1,1,1,1.878020007,0.056904182,,
0.99,0.99,1,1,1,1,1.878092464,0.056313351,,
1,1,1,1,1,1,1.878034536,0.055570062,,
1.01,1.01,1,1,1,1,1.87805279,0.055996422,,
1.02,1.02,1,1,1,1,1.878005106,0.056680199,,
1.03,1.03,1,1,1,1,1.877828527,0.056006014,,
1.04,1.04,1,1,1,1,1.877787549,0.055946223,,
1.05,1.05,1,1,1,1,1.877799656,0.056058355,,
1.06,1.06,1,1,1,1,1.878011625,0.055559166,,
1.07,1.07,1,1,1,1,1.878131207,0.055421982,,
1.08,1.08,1,1,1,1,1.878109601,0.055660959,,
1.09,1.09,1,1,1,1,1.877993558,0.055607408,,
1.1,1.1,1,1,1,1,1.877732974,0.056186412,,
1.11,1.11,1,1,1,1,1.877745081,0.056593306,,
1.12,1.12,1,1,1,1,1.877919052,0.056673959,,
1.13,1.13,1,1,1,1,1.878021311,0.056178309,,
1.14,1.14,1,1,1,1,1.878064338,0.05558487,,
1.15,1.15,1,1,1,1,1.877990391,0.055074226,,
1.17,1.17,1,1,1,1,1.877827037,0.056484528,,
1.18,1.18,1,1,1,1,1.877631832,0.056528859,,
1.19,1.19,1,1,1,1,1.877562169,0.055693556,,
1.2,1.2,1,1,1,1,1.877666291,0.05599549,,
1.21,1.21,1,1,1,1,1.87775458,0.056107342,,
1.22,1.22,1,1,1,1,1.8776743,0.055960938,,
1.23,1.23,1,1,1,1,1.877715279,0.056216028,,
1.24,1.24,1,1,1,1,1.877968226,0.056156516,,
1.25,1.25,1,1,1,1,1.878090415,0.055316743,,
1.26,1.26,1,1,1,1,1.877946619,0.05544927,,
1.27,1.27,1,1,1,1,1.87778699,0.056165829,,
1.28,1.28,1,1,1,1,1.877892789,0.056419708,,
1.29,1.29,1,1,1,1,1.877994489,0.05604038,,
1.3,1.3,1,1,1,1,1.877835233,0.055914465,,
1.31,1.31,1,1,1,1,1.8778967,0.055267382,,
1.32,1.32,1,1,1,1,1.878033232,0.055225845,,
1.33,1.33,1,1,1,1,1.877979961,0.056016259,,
1.34,1.34,1,1,1,1,1.877840448,0.05641412,,
1.35,1.35,1,1,1,1,1.877818655,0.056019984,,
1.36,1.36,1,1,1,1,1.877987784,0.055508036,,
1.37,1.37,1,1,1,1,1.878029693,0.055665709,,
1.38,1.38,1,1,1,1,1.877983127,0.056095701,,
1.39,1.39,1,1,1,1,1.877945129,0.056195445,,
1.4,1.4,1,1,1,1,1.878029321,0.056093559,,
1.42,1.42,1,1,1,1,1.878058378,0.055412948,,
1.43,1.43,1,1,1,1,1.877994489,0.056251232,,
1.44,1.44,1,1,1,1,1.878001567,0.05669333,,
1.45,1.45,1,1,1,1,1.877849017,0.056407973,,
1.46,1.46,1,1,1,1,1.877904896,0.055579748,,
1.47,1.47,1,1,1,1,1.878165294,0.05463697,,
1.48,1.48,1,1,1,1,1.878197704,0.05464619,,
1.49,1.49,1,1,1,1,1.877931532,0.055386033,,
1.5,1.5,1,1,1,1,1.877968598,0.055503286,,
1.51,1.51,1,1,1,1,1.877986107,0.055525545,,
1.52,1.52,1,1,1,1,1.877781775,0.056321453,,
1.53,1.53,1,1,1,1,1.877842125,0.056915265,,
1.54,1.54,1,1,1,1,1.87796301,0.056314189,,
1.55,1.55,1,1,1,1,1.878083896,0.056105852,,
1.56,1.56,1,1,1,1,1.878201615,0.055708643,,
1.57,1.57,1,1,1,1,1.878159892,0.05529942,,
1.58,1.58,1,1,1,1,1.877930973,0.055690762,,
1.59,1.59,1,1,1,1,1.877695907,0.056466181,,
1.6,1.6,1,1,1,1,1.877801333,0.056354981,,
1.61,1.61,1,1,1,1,1.878024478,0.05540736,,
1.62,1.62,1,1,1,1,1.878240917,0.055459235,,
1.63,1.63,1,1,1,1,1.878277984,0.056304131,,
1.64,1.64,1,1,1,1,1.878166225,0.05638916,,
1.65,1.65,1,1,1,1,1.878054653,0.055350643,,
1.66,1.66,1,1,1,1,1.87794308,0.055377744,,
1.68,1.68,1,1,1,1,1.878111836,0.055877957,,
1.69,1.69,1,1,1,1,1.878049623,0.056386553,,
1.7,1.7,1,1,1,1,1.877988901,0.056475122,,
1.71,1.71,1,1,1,1,1.87807421,0.055474229,,
1.72,1.72,1,1,1,1,1.878154677,0.054677669,,
1.73,1.73,1,1,1,1,1.878010508,0.05555544,,
1.74,1.74,1,1,1,1,1.877887573,0.055954512,,
1.75,1.75,1,1,1,1,1.877998587,0.055543333,,
1.76,1.76,1,1,1,1,1.878210556,0.055189058,,
1.77,1.77,1,1,1,1,1.878334608,0.055311806,,
1.78,1.78,1,1,1,1,1.878147971,0.055572018,,
1.79,1.79,1,1,1,1,1.877999705,0.05545551,,
1.8,1.8,1,1,1,1,1.878161196,0.055388734,,
1.81,1.81,1,1,1,1,1.878274631,0.055843312,,
1.82,1.82,1,1,1,1,1.878260847,0.055849086,,
1.83,1.83,1,1,1,1,1.878014606,0.055814534,,
1.84,1.84,1,1,1,1,1.877724592,0.056274142,,
1.85,1.85,1,1,1,1,1.877812881,0.055839494,,
1.86,1.86,1,1,1,1,1.87815598,0.056047179,,
1.87,1.87,1,1,1,1,1.878264945,0.056121685,,
1.88,1.88,1,1,1,1,1.878227692,0.056191348,,
1.89,1.89,1,1,1,1,1.878182803,0.056600291,,
1.9,1.9,1,1,1,1,1.878033977,0.05597705,,
1.91,1.91,1,1,1,1,1.877922405,0.054789986,,
1.93,1.93,1,1,1,1,1.878029134,0.055272132,,
1.94,1.94,1,1,1,1,1.877982568,0.055248197,,
1.95,1.95,1,1,1,1,1.877936188,0.054838136,,
1.96,1.96,1,1,1,1,1.878000263,0.055459049,,
1.97,1.97,1,1,1,1,1.878207389,0.055656489,,
1.98,1.98,1,1,1,1,1.878129531,0.055980403,,
1.99,1.99,1,1,1,1,1.877865408,0.056195259,,
2,2,1,1,1,1,1.877711181,0.056185387,,
2.01,2.01,1,1,1,1,1.877903406,0.056146644,,
2.03,2.03,1,1,1,1,1.878098984,0.055521447,,
2.05,2.05,1,1,1,1,1.877917934,0.055276509,,
2.06,2.06,1,1,1,1,1.878152255,0.055816583,,
2.08,2.08,1,1,1,1,1.877860379,0.055416115,,
2.1,2.1,1,1,1,1,1.877977725,0.054548867,,
2.12,2.12,1,1,1,1,1.87813009,0.055887364,,
2.14,2.14,1,1,1,1,1.878223967,0.055070966,,
2.16,2.16,1,1,1,1,1.877829273,0.056002568,,
2.18,2.18,1,1,1,1,1.878039006,0.055332109,,
2.2,2.2,1,1,1,1,1.878035467,0.055875909,,
2.22,2.22,1,1,1,1,1.877986852,0.056134537,,
2.24,2.24,1,1,1,1,1.878153559,0.054803211,,
2.26,2.26,1,1,1,1,1.877968412,0.055693462,,
2.28,2.28,1,1,1,1,1.8781869,0.056503806,,
2.3,2.3,1,1,1,1,1.877949413,0.055249594,,
2.32,2.32,1,1,1,1,1.877846595,0.056290347,,
2.33,2.33,1,1,1,1,1.877855722,0.056277681,,
2.35,2.35,1,1,1,1,1.877966549,0.05645128,,
2.37,2.37,1,1,1,1,1.878057074,0.055223051,,
2.39,2.39,1,1,1,1,1.87781493,0.055884756,,
2.41,2.41,1,1,1,1,1.877702985,0.056127273,,
2.43,2.43,1,1,1,1,1.877722729,0.055869669,,
2.45,2.45,1,1,1,1,1.877904337,0.056108739,,
2.47,2.47,1,1,1,1,1.878064525,0.055794884,,
2.49,2.49,1,1,1,1,1.877574649,0.055748411,,
2.51,2.51,1,1,1,1,1.878007714,0.056110043,,
2.53,2.53,1,1,1,1,1.878109973,0.056197308,,
2.55,2.55,1,1,1,1,1.877748993,0.056240708,,
2.57,2.57,1,1,1,1,1.877711553,0.055361073,,
2.58,2.58,1,1,1,1,1.877782148,0.0556143,,
2.6,2.6,1,1,1,1,1.878034163,0.054991711,,
2.62,2.62,1,1,1,1,1.87797102,0.055376347,,
2.64,2.64,1,1,1,1,1.877725337,0.055362191,,
2.66,2.66,1,1,1,1,1.877737072,0.05578734,,
2.68,2.68,1,1,1,1,1.877998028,0.055719353,,
2.7,2.7,1,1,1,1,1.877979961,0.056046993,,
2.72,2.72,1,1,1,1,1.877953325,0.056369416,,
2.74,2.74,1,1,1,1,1.877926689,0.056291372,,
2.76,2.76,1,1,1,1,1.877926316,0.055835862,,
2.78,2.78,1,1,1,1,1.87784138,0.055766199,,
2.8,2.8,1,1,1,1,1.878124129,0.056184176,,
2.82,2.82,1,1,1,1,1.877763335,0.056015421,,
2.83,2.83,1,1,1,1,1.877784755,0.055721123,,
2.85,2.85,1,1,1,1,1.877946619,0.055977702,,
2.87,2.87,1,1,1,1,1.877912719,0.055600051,,
2.89,2.89,1,1,1,1,1.87815151,0.055226684,,
2.91,2.91,1,1,1,1,1.877986107,0.056261569,,
2.93,2.93,1,1,1,1,1.877818655,0.055869948,,
2.95,2.95,1,1,1,1,1.877900984,0.055709761,,
2.97,2.97,1,1,1,1,1.878253024,0.055222772,,
2.99,2.99,1,1,1,1,1.87793563,0.055995956,,
3.01,3.01,1,1,1,1,1.877911601,0.056340732,,
3.03,3.03,1,1,1,1,1.877694417,0.056922715,,
3.05,3.05,1,1,1,1,1.877685663,0.055984315,,
3.07,3.07,1,1,1,1,1.877942149,0.055679027,,
3.09,3.09,1,1,1,1,1.87784883,0.056250673,,
3.1,3.1,1,1,1,1,1.877841566,0.055639446,,
3.12,3.12,1,1,1,1,1.878028576,0.055845082,,
3.14,3.14,1,1,1,1,1.877681006,0.055601541,,
3.16,3.16,1,1,1,1,1.877796676,0.055708177,,
3.18,3.18,1,1,1,1,1.877932836,0.055720657,,
3.2,3.2,1,1,1,1,1.877709132,0.056143384,,
3.22,3.22,1,1,1,1,1.87791216,0.055468734,,
3.24,3.24,1,1,1,1,1.877726082,0.055665337,,
3.26,3.26,1,1,1,1,1.877875466,0.05546622,,
3.28,3.28,1,1,1,1,1.878043104,0.055801217,,
3.3,3.3,1,1,1,1,1.87769479,0.056501292,,
3.32,3.32,1,1,1,1,1.877969902,0.057347305,,
3.34,3.34,1,1,1,1,1.877980333,0.055520236,,
3.35,3.35,1,1,1,1,1.877803754,0.055582635,,
3.37,3.37,1,1,1,1,1.877775815,0.055017509,,
3.39,3.39,1,1,1,1,1.877874907,0.055789761,,
3.41,3.41,1,1,1,1,1.87798648,0.056011882,,
3.43,3.43,1,1,1,1,1.877972696,0.055039208,,
3.45,3.45,1,1,1,1,1.877904337,0.055352971,,
3.47,3.47,1,1,1,1,1.877853859,0.056057982,,
3.49,3.49,1,1,1,1,1.878283385,0.05523311,,
3.51,3.51,1,1,1,1,1.878240172,0.056029484,,
3.53,3.53,1,1,1,1,1.877704848,0.056829117,,
3.55,3.55,1,1,1,1,1.877737817,0.056239776,,
3.57,3.57,1,1,1,1,1.877883103,0.055783615,,
3.59,3.59,1,1,1,1,1.877895396,0.056160986,,
3.6,3.6,1,1,1,1,1.87779351,0.055258442,,
3.62,3.62,1,1,1,1,1.877751041,0.056315772,,
3.64,3.64,1,1,1,1,1.87813754,0.056257285,,
3.66,3.66,1,1,1,1,1.877863545,0.055886153,,
3.68,3.68,1,1,1,1,1.878003802,0.055121724,,
3.7,3.7,1,1,1,1,1.877685663,0.056462269,,
3.72,3.72,1,1,1,1,1.877995607,0.054928195,,
3.74,3.74,1,1,1,1,1.877925944,0.05542608,,
3.76,3.76,1,1,1,1,1.877723661,0.056114793,,
3.78,3.78,1,1,1,1,1.877760913,0.056510512,,
3.8,3.8,1,1,1,1,1.877785314,0.055885687,,
3.82,3.82,1,1,1,1,1.877953138,0.055433996,,
3.84,3.84,1,1,1,1,1.877785687,0.056345481,,
3.85,3.85,1,1,1,1,1.877692741,0.056720152,,
3.87,3.87,1,1,1,1,1.87763742,0.056319498,,
3.89,3.89,1,1,1,1,1.877760727,0.056336261,,
3.91,3.91,1,1,1,1,1.877933953,0.055798329,,
3.93,3.93,1,1,1,1,1.877638351,0.055901054,,
3.95,3.95,1,1,1,1,1.877746199,0.055960473,,
3.97,3.97,1,1,1,1,1.877870809,0.056432653,,
3.99,3.99,1,1,1,1,1.877857771,0.055807829,,
4.01,4.01,1,1,1,1,1.877818842,0.055824686,,
4.02,4.02,1,1,1,1,1.87782741,0.055176392,,
4.04,4.04,1,1,1,1,1.878062476,0.055574812,,
4.06,4.06,1,1,1,1,1.877840448,0.054966006,,
4.08,4.08,1,1,1,1,1.877712485,0.055206101,,
4.1,4.1,1,1,1,1,1.877919052,0.056794286,,
4.11,4.11,1,1,1,1,1.877906572,0.056071859,,
4.13,4.13,1,1,1,1,1.877823312,0.055117626,,
4.15,4.15,1,1,1,1,1.878133815,0.055451598,,
4.17,4.17,1,1,1,1,1.877952021,0.055823009,,
4.19,4.19,1,1,1,1,1.877940472,0.056480803,,
4.21,4.21,1,1,1,1,1.878026154,0.054835528,,
4.23,4.23,1,1,1,1,1.877833557,0.056156237,,
4.25,4.25,1,1,1,1,1.877887387,0.055965129,,
4.27,4.27,1,1,1,1,1.878028203,0.055548269,,
4.29,4.29,1,1,1,1,1.877793137,0.056357868,,
4.31,4.31,1,1,1,1,1.878122639,0.055098627,,
4.33,4.33,1,1,1,1,1.877789412,0.0556143,,
4.35,4.35,1,1,1,1,1.877768364,0.056679267,,
4.37,4.37,1,1,1,1,1.877767991,0.056437403,,
4.39,4.39,1,1,1,1,1.877639096,0.055439025,,
4.4,4.4,1,1,1,1,1.877639096,0.056407414,,
4.42,4.42,1,1,1,1,1.877823498,0.05645426,,
4.44,4.44,1,1,1,1,1.878039938,0.055927504,,
4.46,4.46,1,1,1,1,1.877870996,0.056229532,,
4.48,4.48,1,1,1,1,1.877765756,0.056047924,,
4.5,4.5,1,1,1,1,1.877776932,0.056275446,,
4.52,4.52,1,1,1,1,1.877997469,0.055456441,,
4.54,4.54,1,1,1,1,1.877840262,0.055932999,,
4.56,4.56,1,1,1,1,1.877794255,0.056067482,,
4.58,4.58,1,1,1,1,1.877741914,0.056095421,,
4.6,4.6,1,1,1,1,1.877765384,0.05569784,,
4.62,4.62,1,1,1,1,1.877711553,0.055191293,,
4.64,4.64,1,1,1,1,1.877883848,0.055078696,,
4.65,4.65,1,1,1,1,1.877927434,0.05588457,,
4.67,4.67,1,1,1,1,1.877908807,0.055259932,,
4.69,4.69,1,1,1,1,1.877879005,0.05540438,,
4.71,4.71,1,1,1,1,1.877653811,0.055625476,,
4.73,4.73,1,1,1,1,1.87781344,0.056077167,,
4.75,4.75,1,1,1,1,1.878107924,0.056572258,,
4.77,4.77,1,1,1,1,1.877873417,0.055428594,,
4.79,4.79,1,1,1,1,1.87763444,0.056761689,,
4.81,4.81,1,1,1,1,1.877801333,0.05679857,,
4.83,4.83,1,1,1,1,1.878004175,0.054798555,,
4.85,4.85,1,1,1,1,1.877968412,0.055292714,,
4.87,4.87,1,1,1,1,1.877844919,0.05602967,,
4.89,4.89,1,1,1,1,1.877851065,0.05601868,,
4.9,4.9,1,1,1,1,1.877802637,0.055204611,,
4.92,4.92,1,1,1,1,1.877672438,0.055858493,,
4.94,4.94,1,1,1,1,1.877756443,0.056479499,,
4.96,4.96,1,1,1,1,1.878004734,0.05577812,,
4.98,4.98,1,1,1,1,1.877691437,0.055064447,,
5,5,1,1,1,1,1.877780471,0.055640657,,
5.02,5.02,1,1,1,1,1.877802823,0.055768806,,
5.04,5.04,1,1,1,1,1.877710436,0.055903476,,
5.06,5.06,1,1,1,1,1.878129903,0.055622682,,
5.08,5.08,1,1,1,1,1.877730552,0.056131463,,
5.1,5.1,1,1,1,1,1.877980892,0.056309998,,
5.12,5.12,1,1,1,1,1.877757188,0.057009049,,
5.14,5.14,1,1,1,1,1.878054653,0.055947714,,
5.15,5.15,1,1,1,1,1.878129717,0.055732019,,
5.17,5.17,1,1,1,1,1.877884779,0.05629668,,
5.19,5.19,1,1,1,1,1.877823312,0.056315958,,
5.21,5.21,1,1,1,1,1.877821077,0.05725706,,
5.23,5.23,1,1,1,1,1.877956491,0.05655149,,
5.25,5.25,1,1,1,1,1.877752345,0.056005456,,
5.27,5.27,1,1,1,1,1.87798648,0.056600664,,
5.29,5.29,1,1,1,1,1.878067132,0.05583493,,
5.31,5.31,1,1,1,1,1.877783638,0.055670831,,
5.33,5.33,1,1,1,1,1.87775458,0.055742636,,
5.35,5.35,1,1,1,1,1.878033605,0.055316463,,
5.37,5.37,1,1,1,1,1.877764452,0.055839214,,
5.39,5.39,1,1,1,1,1.877854604,0.055309013,,
5.4,5.4,1,1,1,1,1.877995234,0.056062732,,
5.42,5.42,1,1,1,1,1.877730925,0.055821706,,
5.44,5.44,1,1,1,1,1.877769295,0.054891407,,
5.46,5.46,1,1,1,1,1.878023919,0.056450814,,
5.48,5.48,1,1,1,1,1.877737817,0.056142919,,
5.5,5.5,1,1,1,1,1.877932649,0.054826308,,
5.52,5.52,1,1,1,1,1.877664615,0.056481548,,
5.54,5.54,1,1,1,1,1.877670948,0.05671978,,
5.56,5.56,1,1,1,1,1.878031742,0.05595535,,
5.58,5.58,1,1,1,1,1.877943266,0.054836273,,
5.6,5.6,1,1,1,1,1.878016282,0.056437496,,
5.62,5.62,1,1,1,1,1.877961148,0.055892766,,
5.64,5.64,1,1,1,1,1.877886828,0.054929592,,
5.65,5.65,1,1,1,1,1.877852183,0.055030826,,
5.67,5.67,1,1,1,1,1.877857026,0.055306125,,
5.69,5.69,1,1,1,1,1.877941031,0.055108964,,
5.71,5.71,1,1,1,1,1.877946992,0.055813976,,
5.73,5.73,1,1,1,1,1.877891299,0.055113249,,
5.75,5.75,1,1,1,1,1.87790918,0.055860542,,
5.77,5.77,1,1,1,1,1.877936933,0.056172349,,
5.79,5.79,1,1,1,1,1.877854604,0.056142826,,
5.81,5.81,1,1,1,1,1.877804313,0.055537838,,
5.83,5.83,1,1,1,1,1.877797421,0.056098867,,
5.85,5.85,1,1,1,1,1.87765437,0.05657468,,
5.87,5.87,1,1,1,1,1.877850134,0.056545623,,
5.89,5.89,1,1,1,1,1.877789971,0.055333413,,
5.9,5.9,1,1,1,1,1.877639283,0.055669807,,
5.92,5.92,1,1,1,1,1.877526965,0.05617952,,
5.94,5.94,1,1,1,1,1.877852183,0.056261197,,
5.96,5.96,1,1,1,1,1.878124502,0.054886658,,
5.98,5.98,1,1,1,1,1.877461959,0.056470558,,
6,6,1,1,1,1,1.87768082,0.055696908,,
6.02,6.02,1,1,1,1,1.877792392,0.055473205,,
6.04,6.04,1,1,1,1,1.877944757,0.05600201,,
6.06,6.06,1,1,1,1,1.877804686,0.056984369,,
6.08,6.08,1,1,1,1,1.877634999,0.05504936,,
6.1,6.1,1,1,1,1,1.877597559,0.055860076,,
6.12,6.12,1,1,1,1,1.877802264,0.056544691,,
6.14,6.14,1,1,1,1,1.877901357,0.055415463,,
6.16,6.16,1,1,1,1,1.877821449,0.055590179,,
6.18,6.18,1,1,1,1,1.877845291,0.056746602,,
6.19,6.19,1,1,1,1,1.877696652,0.056933518,,
6.21,6.21,1,1,1,1,1.878055025,0.055413973,,
6.23,6.23,1,1,1,1,1.877716396,0.056397449,,
6.25,6.25,1,1,1,1,1.877999705,0.054996368,,
6.27,6.27,1,1,1,1,1.877764639,0.055051874,,
6.29,6.29,1,1,1,1,1.877644871,0.055456068,,
6.31,6.31,1,1,1,1,1.877886642,0.055803079,,
6.33,6.33,1,1,1,1,1.877789412,0.056003872,,
6.35,6.35,1,1,1,1,1.877804499,0.05466491,,
6.37,6.37,1,1,1,1,1.877615627,0.055749435,,
6.39,6.39,1,1,1,1,1.878018517,0.05634157,,
6.41,6.41,1,1,1,1,1.877871927,0.054875109,,
6.43,6.43,1,1,1,1,1.877857771,0.055461098,,
6.44,6.44,1,1,1,1,1.877857771,0.055359863,,
6.46,6.46,1,1,1,1,1.87765586,0.055918843,,
6.48,6.48,1,1,1,1,1.877670575,0.055610389,,
6.5,6.5,1,1,1,1,1.878068622,0.054947939,,
6.52,6.52,1,1,1,1,1.877907131,0.055441819,,
6.54,6.54,1,1,1,1,1.877761845,0.056401268,,
6.56,6.56,1,1,1,1,1.877934326,0.055659283,,
6.58,6.58,1,1,1,1,1.877784755,0.055779237,,
6.6,6.6,1,1,1,1,1.877766129,0.055625103,,
6.62,6.62,1,1,1,1,1.877915327,0.055525731,,
6.64,6.64,1,1,1,1,1.877891485,0.055828039,,
6.66,6.66,1,1,1,1,1.877809156,0.056226831,,
6.68,6.68,1,1,1,1,1.877518211,0.055374578,,
6.69,6.69,1,1,1,1,1.877620656,0.055467058,,
6.71,6.71,1,1,1,1,1.877887573,0.054957438,,
6.73,6.73,1,1,1,1,1.877820518,0.055090245,,
6.75,6.75,1,1,1,1,1.877592903,0.056121778,,
6.77,6.77,1,1,1,1,1.877591972,0.05640937,,
6.79,6.79,1,1,1,1,1.877719376,0.055105984,,
6.81,6.81,1,1,1,1,1.877753277,0.055276323,,
6.83,6.83,1,1,1,1,1.877567385,0.055973884,,
6.85,6.85,1,1,1,1,1.877575953,0.055798329,,
6.87,6.87,1,1,1,1,1.877898377,0.054950453,,
6.89,6.89,1,1,1,1,1.877991323,0.055330433,,
6.91,6.91,1,1,1,1,1.877796304,0.056291558,,
6.93,6.93,1,1,1,1,1.877862614,0.055684522,,
6.94,6.94,1,1,1,1,1.877968785,0.054977648,,
6.96,6.96,1,1,1,1,1.877737817,0.056191627,,
6.98,6.98,1,1,1,1,1.877734464,0.055850949,,
7,7,1,1,1,1,1.877831694,0.055438373,,
7.02,7.02,1,1,1,1,1.877721612,0.055544544,,
7.04,7.04,1,1,1,1,1.877802264,0.054979604,,
7.06,7.06,1,1,1,1,1.877843801,0.056023337,,
7.08,7.08,1,1,1,1,1.877881054,0.055575464,,
7.1,7.1,1,1,1,1,1.877918307,0.055464916,,
7.12,7.12,1,1,1,1,1.877892044,0.055670924,,
7.14,7.14,1,1,1,1,1.877660703,0.05598031,,
7.16,7.16,1,1,1,1,1.877723288,0.055894535,,
7.18,7.18,1,1,1,1,1.877752532,0.055820681,,
7.19,7.19,1,1,1,1,1.877724033,0.055493694,,
7.21,7.21,1,1,1,1,1.877485056,0.0567385,,
7.23,7.23,1,1,1,1,1.877823871,0.055560935,,
7.25,7.25,1,1,1,1,1.877808783,0.055018254,,
7.27,7.27,1,1,1,1,1.877707083,0.056360848,,
7.29,7.29,1,1,1,1,1.877990391,0.055601913,,
7.31,7.31,1,1,1,1,1.877708014,0.054816529,,
7.33,7.33,1,1,1,1,1.877743591,0.054935925,,
7.35,7.35,1,1,1,1,1.877865967,0.056032371,,
7.37,7.37,1,1,1,1,1.877845664,0.055899285,,
7.39,7.39,1,1,1,1,1.877646361,0.055479724,,
7.41,7.41,1,1,1,1,1.877523054,0.056217518,,
