Time,PSIA,MASSFLOW,TOTAL_MASS,TOTAL_VOLUME
2023-04-14T12:51:58.591,14.6,-0.002,0,0
2023-04-14T12:51:59.637,14.6,-0.002,0,0
2023-04-14T12:52:00.706,14.6,-0.002,0,0
2023-04-14T12:52:01.791,14.59,-0.002,0,0
2023-04-14T12:52:02.845,14.6,-0.002,0,0
2023-04-14T12:52:03.899,14.6,-0.002,0,0
2023-04-14T12:52:04.952,14.6,-0.002,0,0
2023-04-14T12:52:06.005,14.6,-0.002,0,0
2023-04-14T12:52:07.075,14.6,-0.002,0,0
2023-04-14T12:52:08.128,14.6,-0.002,0,0
2023-04-14T12:52:09.198,14.6,-0.002,0,0
2023-04-14T12:52:10.267,14.6,-0.002,0,0
2023-04-14T12:52:11.320,14.6,-0.002,0,0
2023-04-14T12:52:12.438,14.6,-0.002,0,0
2023-04-14T12:52:13.491,14.6,-0.002,0,0
2023-04-14T12:52:14.561,14.6,-0.002,0,0
2023-04-14T12:52:15.630,14.6,-0.002,0,0
2023-04-14T12:52:16.670,14.6,0,0,0
2023-04-14T12:52:17.721,14.6,0,0,0
2023-04-14T12:52:18.790,14.6,0,0,0
2023-04-14T12:52:19.844,14.6,0,0,0
2023-04-14T12:52:20.945,14.6,0,0,0
2023-04-14T12:52:22.030,14.6,0,0,0
2023-04-14T12:52:23.116,14.6,0,0,0
2023-04-14T12:52:24.170,14.6,0,0,0
2023-04-14T12:52:25.287,14.6,0,0,0
2023-04-14T12:52:26.356,14.6,0,0,0
2023-04-14T12:52:27.394,14.6,0,0,0
2023-04-14T12:52:28.479,14.6,0,0,0
2023-04-14T12:52:29.532,14.6,0,0,0
2023-04-14T12:52:30.633,14.6,0,0,0
2023-04-14T12:52:31.687,14.6,0,0,0
2023-04-14T12:52:32.757,14.6,0,0,0
2023-04-14T12:52:33.810,14.6,0,0,0
2023-04-14T12:52:34.848,14.6,0,0,0
2023-04-14T12:52:35.901,14.6,0,0,0
2023-04-14T12:52:36.970,14.6,0,0,0
2023-04-14T12:52:38.024,14.6,0,0,0
2023-04-14T12:52:39.109,14.6,0,0,0
2023-04-14T12:52:40.211,14.6,0,0,0
2023-04-14T12:52:41.264,14.6,0,0,0
2023-04-14T12:52:42.317,14.6,0,0,0
2023-04-14T12:52:43.387,14.6,0,0,0
2023-04-14T12:52:44.440,14.6,0,0,0
2023-04-14T12:52:45.557,14.6,0,0,0
2023-04-14T12:52:46.611,14.6,0,0,0
2023-04-14T12:52:47.696,14.6,0,0,0
2023-04-14T12:52:48.750,14.6,0,0,0
2023-04-14T12:52:49.851,14.6,0,0,0
2023-04-14T12:52:50.904,16.92,4.332,0.03,0.03
2023-04-14T12:52:51.974,31.16,12.508,0.16,0.12
2023-04-14T12:52:53.091,54.34,8.961,0.39,0.2
2023-04-14T12:52:54.145,60.72,1.07,0.46,0.22
2023-04-14T12:52:55.214,61.19,0.109,0.47,0.22
2023-04-14T12:52:56.299,61.26,0.024,0.47,0.22
2023-04-14T12:52:57.356,61.28,-0.008,0.47,0.22
2023-04-14T12:52:58.422,61.29,0.002,0.47,0.22
2023-04-14T12:52:59.492,61.31,0.001,0.47,0.22
2023-04-14T12:53:00.555,61.32,-0.001,0.47,0.22
2023-04-14T12:53:01.614,61.32,0.002,0.47,0.22
2023-04-14T12:53:02.700,61.36,0.036,0.47,0.22
2023-04-14T12:53:03.785,61.51,0.098,0.47,0.22
2023-04-14T12:53:04.886,61.74,0.129,0.48,0.22
2023-04-14T12:53:05.940,62.02,0.175,0.48,0.22
2023-04-14T12:53:07.002,62.43,0.273,0.48,0.22
2023-04-14T12:53:08.063,62.92,0.281,0.49,0.22
2023-04-14T12:53:09.100,63.57,0.38,0.49,0.22
2023-04-14T12:53:10.138,64.23,0.38,0.5,0.22
2023-04-14T12:53:11.207,64.88,0.362,0.51,0.23
2023-04-14T12:53:12.277,65.44,0.27,0.51,0.23
2023-04-14T12:53:13.330,65.86,0.212,0.52,0.23
2023-04-14T12:53:14.415,66.21,0.166,0.52,0.23
2023-04-14T12:53:15.469,66.48,0.13,0.52,0.23
2023-04-14T12:53:16.538,66.69,0.088,0.52,0.23
2023-04-14T12:53:17.624,66.8,0.045,0.52,0.23
2023-04-14T12:53:18.677,66.87,0.03,0.52,0.23
2023-04-14T12:53:19.731,66.93,0.023,0.52,0.23
2023-04-14T12:53:20.784,66.98,0.02,0.52,0.23
2023-04-14T12:53:21.854,67.02,0.016,0.52,0.23
2023-04-14T12:53:22.907,67.06,0.013,0.52,0.23
2023-04-14T12:53:24.012,67.09,0.01,0.52,0.23
2023-04-14T12:53:25.109,67.12,0.009,0.52,0.23
2023-04-14T12:53:26.179,67.14,0.005,0.52,0.23
2023-04-14T12:53:27.248,67.17,0.004,0.52,0.23
2023-04-14T12:53:28.302,67.19,0.002,0.52,0.23
2023-04-14T12:53:29.388,67.2,0.003,0.52,0.23
2023-04-14T12:53:30.472,67.22,0.002,0.52,0.23
2023-04-14T12:53:31.526,67.22,-0.008,0.52,0.23
2023-04-14T12:53:32.653,67.22,-0.008,0.52,0.23
2023-04-14T12:53:33.713,67.22,-0.006,0.52,0.23
2023-04-14T12:53:34.782,67.22,-0.007,0.52,0.23
2023-04-14T12:53:35.836,67.23,-0.005,0.52,0.23
2023-04-14T12:53:36.889,67.23,-0.005,0.52,0.23
2023-04-14T12:53:37.942,67.23,-0.006,0.52,0.23
2023-04-14T12:53:38.996,67.24,-0.006,0.52,0.23
2023-04-14T12:53:40.081,67.14,0.017,0.52,0.23
2023-04-14T12:53:41.151,44.18,1.256,0.53,0.23
2023-04-14T12:53:42.204,35.33,0.295,0.55,0.23
2023-04-14T12:53:43.273,35.94,0.328,0.55,0.24
2023-04-14T12:53:44.359,36.54,0.346,0.56,0.24
2023-04-14T12:53:45.413,37.13,0.336,0.56,0.24
2023-04-14T12:53:46.498,37.72,0.317,0.57,0.24
2023-04-14T12:53:47.535,38.28,0.312,0.57,0.25
2023-04-14T12:53:48.604,38.85,0.307,0.58,0.25
2023-04-14T12:53:49.715,39.43,0.302,0.59,0.25
2023-04-14T12:53:50.759,39.97,0.298,0.59,0.25
2023-04-14T12:53:51.829,40.52,0.293,0.6,0.25
2023-04-14T12:53:52.898,41.06,0.288,0.6,0.26
2023-04-14T12:53:53.952,41.58,0.283,0.61,0.26
2023-04-14T12:53:55.053,42.12,0.282,0.61,0.26
2023-04-14T12:53:56.124,42.65,0.287,0.62,0.26
2023-04-14T12:53:57.208,50.94,4.911,0.69,0.29
2023-04-14T12:53:58.245,52.54,-0.008,0.71,0.29
2023-04-14T12:53:59.315,52.53,-0.009,0.71,0.29
2023-04-14T12:54:00.384,52.54,-0.009,0.71,0.29
2023-04-14T12:54:01.438,52.54,-0.009,0.71,0.29
2023-04-14T12:54:02.546,52.54,-0.008,0.71,0.29
2023-04-14T12:54:03.624,52.54,-0.009,0.71,0.29
2023-04-14T12:54:04.693,52.55,-0.008,0.71,0.29
2023-04-14T12:54:05.747,52.55,-0.008,0.71,0.29
2023-04-14T12:54:06.816,52.55,-0.009,0.71,0.29
2023-04-14T12:54:07.854,52.56,-0.009,0.71,0.29
2023-04-14T12:54:08.901,52.56,-0.009,0.71,0.29
2023-04-14T12:54:09.997,52.56,0,0.71,0.29
2023-04-14T12:54:11.046,52.56,0.001,0.71,0.29
2023-04-14T12:54:12.115,52.57,0.001,0.71,0.29
2023-04-14T12:54:13.169,52.57,0,0.71,0.29
2023-04-14T12:54:14.254,52.57,0,0.71,0.29
2023-04-14T12:54:15.308,52.58,0.001,0.71,0.29
2023-04-14T12:54:16.393,52.58,0,0.71,0.29
2023-04-14T12:54:17.478,52.58,0,0.71,0.29
2023-04-14T12:54:18.564,52.59,0,0.71,0.29
2023-04-14T12:54:19.629,52.61,0.109,0.71,0.29
2023-04-14T12:54:20.703,59.99,7.127,0.78,0.31
2023-04-14T12:54:21.756,66.14,1.392,0.84,0.32
2023-04-14T12:54:22.825,66.87,0.148,0.85,0.33
2023-04-14T12:54:23.927,66.99,0.039,0.85,0.33
2023-04-14T12:54:24.981,67.04,0.023,0.85,0.33
2023-04-14T12:54:26.050,67.08,0.016,0.85,0.33
2023-04-14T12:54:27.113,67.1,0.012,0.85,0.33
2023-04-14T12:54:28.188,67.12,0.009,0.85,0.33
2023-04-14T12:54:29.259,67.14,0.009,0.85,0.33
2023-04-14T12:54:30.360,21.52,22.303,1.01,0.39
2023-04-14T12:54:31.429,19.06,21.722,1.39,0.69
2023-04-14T12:54:32.498,19.91,21.76,1.78,0.98
2023-04-14T12:54:33.572,20.19,17.03,2.14,1.25
2023-04-14T12:54:34.653,20.84,19.43,2.46,1.48
2023-04-14T12:54:35.706,21.55,21.621,2.81,1.73
2023-04-14T12:54:36.760,22.13,21.924,3.2,1.99
2023-04-14T12:54:37.813,22.63,21.963,3.58,2.24
2023-04-14T12:54:38.921,23.1,22.105,3.98,2.5
2023-04-14T12:54:39.968,23.51,22.105,4.37,2.75
2023-04-14T12:54:41.006,23.71,20.785,4.74,2.98
2023-04-14T12:54:42.091,23.98,20.661,5.11,3.21
2023-04-14T12:54:43.160,24.22,20.637,5.48,3.43
2023-04-14T12:54:44.230,24.45,20.616,5.84,3.66
2023-04-14T12:54:45.324,24.68,20.6,6.22,3.88
2023-04-14T12:54:46.396,24.89,20.58,6.58,4.1
2023-04-14T12:54:47.486,25.1,20.565,6.96,4.33
2023-04-14T12:54:48.555,25.29,20.55,7.33,4.54
2023-04-14T12:54:49.620,25.47,20.536,7.69,4.75
2023-04-14T12:54:50.726,25.65,20.523,8.07,4.97
2023-04-14T12:54:51.795,25.83,20.509,8.44,5.18
2023-04-14T12:54:52.849,25.99,20.497,8.79,5.39
2023-04-14T12:54:53.934,26.15,20.484,9.17,5.6
2023-04-14T12:54:54.988,26.31,20.472,9.53,5.8
2023-04-14T12:54:56.050,26.46,20.46,9.89,6
2023-04-14T12:54:57.095,26.61,20.447,10.24,6.2
2023-04-14T12:54:58.164,26.75,20.437,10.61,6.4
2023-04-14T12:54:59.201,26.89,20.425,10.96,6.6
2023-04-14T12:55:00.271,27.04,20.413,11.32,6.8
2023-04-14T12:55:01.324,27.17,20.402,11.68,6.99
2023-04-14T12:55:02.410,27.31,20.389,12.05,7.19
2023-04-14T12:55:03.479,27.45,20.377,12.41,7.39
2023-04-14T12:55:04.532,27.58,20.366,12.77,7.58
2023-04-14T12:55:05.634,27.72,20.355,13.14,7.78
2023-04-14T12:55:06.687,27.84,20.343,13.5,7.97
2023-04-14T12:55:07.757,27.97,20.33,13.86,8.16
2023-04-14T12:55:08.842,28.1,20.317,14.23,8.35
2023-04-14T12:55:09.896,28.23,20.305,14.58,8.54
2023-04-14T12:55:10.981,28.35,20.295,14.95,8.73
2023-04-14T12:55:12.034,28.47,20.281,15.31,8.92
2023-04-14T12:55:13.136,28.6,20.27,15.68,9.11
2023-04-14T12:55:14.173,28.72,20.259,16.03,9.29
2023-04-14T12:55:15.244,28.84,20.245,16.39,9.48
2023-04-14T12:55:16.328,28.96,20.232,16.76,9.66
2023-04-14T12:55:17.390,29.08,20.222,17.11,9.84
2023-04-14T12:55:18.451,29.2,20.209,17.47,10.03
2023-04-14T12:55:19.520,29.32,20.196,17.83,10.21
2023-04-14T12:55:20.572,29.43,20.184,18.18,10.38
2023-04-14T12:55:21.627,29.55,20.171,18.54,10.56
2023-04-14T12:55:22.697,29.67,20.159,18.9,10.74
2023-04-14T12:55:23.755,29.78,20.145,19.25,10.92
2023-04-14T12:55:24.851,29.9,20.134,19.62,11.1
2023-04-14T12:55:25.905,30.01,20.12,19.97,11.28
2023-04-14T12:55:26.958,30.13,20.106,20.33,11.45
2023-04-14T12:55:28.012,30.24,20.095,20.68,11.62
2023-04-14T12:55:29.050,30.35,20.081,21.03,11.79
2023-04-14T12:55:30.119,30.46,20.066,21.38,11.96
2023-04-14T12:55:31.185,30.58,20.055,21.74,12.13
2023-04-14T12:55:32.273,30.69,20.039,22.1,12.31
2023-04-14T12:55:33.359,30.81,20.027,22.46,12.48
2023-04-14T12:55:34.444,30.92,20.012,22.82,12.66
2023-04-14T12:55:35.526,31.03,19.998,23.18,12.83
2023-04-14T12:55:36.615,31.15,19.984,23.55,13
2023-04-14T12:55:37.684,31.26,19.971,23.9,13.17
2023-04-14T12:55:38.754,31.37,19.958,24.26,13.34
2023-04-14T12:55:39.839,31.48,19.941,24.62,13.51
2023-04-14T12:55:40.925,31.6,19.926,24.98,13.68
2023-04-14T12:55:41.978,31.71,19.912,25.33,13.84
2023-04-14T12:55:43.049,31.82,19.898,25.68,14
2023-04-14T12:55:44.117,31.93,19.881,26.04,14.17
2023-04-14T12:55:45.170,32.04,19.869,26.38,14.33
2023-04-14T12:55:46.240,32.15,19.852,26.74,14.49
2023-04-14T12:55:47.325,32.26,19.836,27.1,14.66
2023-04-14T12:55:48.378,32.37,19.821,27.44,14.82
2023-04-14T12:55:49.448,32.48,19.881,27.8,14.98
2023-04-14T12:55:50.533,32.61,19.995,28.16,15.14
2023-04-14T12:55:51.589,32.86,21.437,28.53,15.31
2023-04-14T12:55:52.672,32.91,19.963,28.9,15.47
2023-04-14T12:55:53.742,33.03,20.135,29.25,15.63
2023-04-14T12:55:54.795,33.14,20.062,29.6,15.79
2023-04-14T12:55:55.912,33.26,20.042,29.98,15.95
2023-04-14T12:55:56.966,33.37,20.024,30.33,16.11
2023-04-14T12:55:58.074,33.49,20.004,30.7,16.27
2023-04-14T12:55:59.152,33.6,19.984,31.06,16.43
2023-04-14T12:56:00.190,33.71,19.966,31.4,16.58
2023-04-14T12:56:01.252,33.82,19.948,31.75,16.74
2023-04-14T12:56:02.360,33.94,19.927,32.12,16.9
2023-04-14T12:56:03.414,34.05,19.909,32.47,17.05
2023-04-14T12:56:04.468,34.16,19.89,32.82,17.2
2023-04-14T12:56:05.574,34.27,19.869,33.18,17.36
2023-04-14T12:56:06.623,34.38,19.851,33.53,17.51
2023-04-14T12:56:07.676,34.49,19.83,33.88,17.66
2023-04-14T12:56:08.745,34.6,19.812,34.23,17.81
2023-04-14T12:56:09.815,34.71,19.79,34.59,17.96
2023-04-14T12:56:10.905,34.82,19.771,34.94,18.11
2023-04-14T12:56:11.985,34.93,19.75,35.3,18.26
2023-04-14T12:56:13.071,35.04,19.73,35.66,18.41
2023-04-14T12:56:14.124,35.15,19.71,36,18.56
2023-04-14T12:56:15.209,35.26,19.69,36.36,18.71
2023-04-14T12:56:16.247,35.37,19.67,36.7,18.85
2023-04-14T12:56:17.317,35.48,19.65,37.05,18.99
2023-04-14T12:56:18.402,35.59,19.628,37.4,19.14
2023-04-14T12:56:19.455,35.7,19.608,37.74,19.28
2023-04-14T12:56:20.508,35.81,19.587,38.09,19.43
2023-04-14T12:56:21.582,35.91,19.566,38.44,19.57
2023-04-14T12:56:22.632,36.02,19.545,38.78,19.71
2023-04-14T12:56:23.685,36.13,19.525,39.13,19.85
2023-04-14T12:56:24.786,36.24,19.48,39.48,20
2023-04-14T12:56:25.855,36.35,19.488,39.83,20.14
2023-04-14T12:56:26.957,36.49,19.833,40.19,20.28
2023-04-14T12:56:28.027,36.74,21.119,40.56,20.43
2023-04-14T12:56:29.112,36.92,21.039,40.94,20.59
2023-04-14T12:56:30.197,37.1,21.006,41.32,20.74
2023-04-14T12:56:31.240,37.25,20.976,41.69,20.88
2023-04-14T12:56:32.306,37.41,20.943,42.06,21.03
2023-04-14T12:56:33.389,37.56,20.91,42.43,21.18
2023-04-14T12:56:34.459,37.7,20.878,42.8,21.32
2023-04-14T12:56:35.544,37.85,20.845,43.19,21.47
2023-04-14T12:56:36.614,37.99,20.812,43.56,21.62
2023-04-14T12:56:37.699,38.12,20.78,43.93,21.76
2023-04-14T12:56:38.752,38.25,20.751,44.29,21.9
2023-04-14T12:56:39.822,38.38,20.717,44.67,22.04
2023-04-14T12:56:40.930,38.52,20.684,45.04,22.19
2023-04-14T12:56:41.977,38.64,20.654,45.41,22.33
2023-04-14T12:56:43.030,38.77,20.623,45.77,22.47
2023-04-14T12:56:44.131,38.9,20.59,46.15,22.61
2023-04-14T12:56:45.201,39.02,20.558,46.51,22.75
2023-04-14T12:56:46.302,39.15,20.525,46.89,22.89
2023-04-14T12:56:47.367,39.27,20.495,47.25,23.03
2023-04-14T12:56:48.457,39.39,20.461,47.62,23.17
2023-04-14T12:56:49.543,39.51,20.428,47.99,23.3
2023-04-14T12:56:50.644,39.64,20.395,48.36,23.44
2023-04-14T12:56:51.713,39.76,20.361,48.73,23.58
2023-04-14T12:56:52.799,39.88,20.329,49.1,23.72
2023-04-14T12:56:53.868,40,20.297,49.46,23.85
2023-04-14T12:56:54.910,40.11,20.265,49.81,23.98
2023-04-14T12:56:55.959,40.23,20.233,50.17,24.11
2023-04-14T12:56:57.044,40.35,20.199,50.53,24.24
2023-04-14T12:56:58.098,40.47,20.165,50.88,24.37
2023-04-14T12:56:59.183,40.58,20.13,51.25,24.51
2023-04-14T12:57:00.221,40.7,20.098,51.6,24.63
2023-04-14T12:57:01.290,40.81,20.063,51.95,24.76
2023-04-14T12:57:02.360,40.93,20.03,52.31,24.89
2023-04-14T12:57:03.429,41.04,19.995,52.67,25.02
2023-04-14T12:57:04.498,41.16,19.96,53.02,25.15
2023-04-14T12:57:05.541,41.27,19.927,53.37,25.27
2023-04-14T12:57:06.589,41.38,19.893,53.72,25.39
2023-04-14T12:57:07.682,41.5,19.858,54.08,25.52
2023-04-14T12:57:08.744,41.61,19.822,54.43,25.65
2023-04-14T12:57:09.797,41.73,19.788,54.78,25.77
2023-04-14T12:57:10.908,41.84,19.751,55.14,25.9
2023-04-14T12:57:11.968,41.95,19.714,55.49,26.02
2023-04-14T12:57:13.070,42.07,19.677,55.85,26.15
2023-04-14T12:57:14.107,42.18,19.644,56.19,26.27
2023-04-14T12:57:15.177,42.29,19.605,56.54,26.39
2023-04-14T12:57:16.262,42.4,19.569,56.89,26.51
2023-04-14T12:57:17.299,42.51,19.533,57.23,26.63
2023-04-14T12:57:18.369,42.62,19.498,57.58,26.75
2023-04-14T12:57:19.438,42.73,19.459,57.93,26.87
2023-04-14T12:57:20.476,42.84,19.424,58.26,26.99
2023-04-14T12:57:21.561,42.95,19.387,58.61,27.11
2023-04-14T12:57:22.614,43.06,19.349,58.95,27.22
2023-04-14T12:57:23.668,43.17,19.311,59.29,27.34
2023-04-14T12:57:24.753,43.28,19.274,59.64,27.46
2023-04-14T12:57:25.804,43.39,19.238,59.97,27.57
2023-04-14T12:57:26.876,43.5,19.2,60.32,27.69
2023-04-14T12:57:27.961,43.61,19.159,60.66,27.81
2023-04-14T12:57:29.015,43.71,19.12,61,27.92
2023-04-14T12:57:30.100,43.78,18.291,61.34,28.04
2023-04-14T12:57:31.154,43.87,18.788,61.66,28.14
2023-04-14T12:57:32.207,44.17,21.443,62.02,28.26
2023-04-14T12:57:33.293,44.38,20.972,62.4,28.39
2023-04-14T12:57:34.362,44.56,20.91,62.77,28.51
2023-04-14T12:57:35.431,44.74,20.798,63.14,28.64
2023-04-14T12:57:36.501,44.91,20.731,63.51,28.76
2023-04-14T12:57:37.586,45.07,20.666,63.89,28.88
2023-04-14T12:57:38.688,45.23,20.599,64.27,29.01
2023-04-14T12:57:39.773,45.38,20.536,64.64,29.13
2023-04-14T12:57:40.842,45.52,20.474,65,29.24
2023-04-14T12:57:41.896,45.66,20.416,65.36,29.36
2023-04-14T12:57:42.981,45.8,20.355,65.73,29.48
2023-04-14T12:57:44.035,45.93,20.298,66.08,29.59
2023-04-14T12:57:45.112,46.06,20.24,66.44,29.71
2023-04-14T12:57:46.190,46.19,20.18,66.81,29.83
2023-04-14T12:57:47.243,46.31,20.124,67.16,29.94
2023-04-14T12:57:48.296,46.44,20.068,67.52,30.05
2023-04-14T12:57:49.366,46.56,20.01,67.88,30.16
2023-04-14T12:57:50.435,46.68,19.951,68.23,30.28
2023-04-14T12:57:51.489,46.8,19.895,68.58,30.39
2023-04-14T12:57:52.561,46.92,19.837,68.93,30.5
2023-04-14T12:57:53.644,47.04,19.782,69.29,30.61
2023-04-14T12:57:54.681,47.16,19.726,69.63,30.72
2023-04-14T12:57:55.735,47.27,19.669,69.98,30.83
2023-04-14T12:57:56.820,47.39,19.611,70.33,30.94
2023-04-14T12:57:57.873,47.5,19.557,70.68,31.04
2023-04-14T12:57:58.927,47.61,19.502,71.02,31.15
2023-04-14T12:58:00.019,47.73,19.443,71.37,31.26
2023-04-14T12:58:01.081,47.84,19.387,71.72,31.37
2023-04-14T12:58:02.119,47.95,19.331,72.05,31.47
2023-04-14T12:58:03.157,48.05,19.275,72.38,31.57
2023-04-14T12:58:04.210,48.16,19.22,72.72,31.67
2023-04-14T12:58:05.263,48.27,19.164,73.06,31.78
2023-04-14T12:58:06.333,48.38,19.109,73.4,31.88
2023-04-14T12:58:07.418,48.49,19.05,73.74,31.99
2023-04-14T12:58:08.488,48.6,19.097,74.08,32.09
2023-04-14T12:58:09.589,49,22.72,74.48,32.21
2023-04-14T12:58:10.642,49.27,22.223,74.87,32.33
2023-04-14T12:58:11.712,49.43,21.163,75.25,32.44
2023-04-14T12:58:12.813,49.61,21.034,75.64,32.56
2023-04-14T12:58:13.899,49.77,20.928,76.02,32.67
2023-04-14T12:58:14.952,49.93,20.83,76.38,32.78
2023-04-14T12:58:16.037,50.08,20.732,76.76,32.89
2023-04-14T12:58:17.098,50.22,20.638,77.12,32.99
2023-04-14T12:58:18.192,50.37,20.546,77.5,33.1
2023-04-14T12:58:19.277,50.5,20.456,77.87,33.21
2023-04-14T12:58:20.323,50.64,20.371,78.22,33.32
2023-04-14T12:58:21.384,50.76,20.286,78.59,33.42
2023-04-14T12:58:22.456,50.89,20.198,78.94,33.53
2023-04-14T12:58:23.523,51.01,20.114,79.3,33.63
2023-04-14T12:58:24.597,51.14,20.03,79.66,33.73
2023-04-14T12:58:25.678,51.26,19.948,80.02,33.84
2023-04-14T12:58:26.731,51.37,19.869,80.37,33.94
2023-04-14T12:58:27.801,51.49,19.785,80.72,34.04
2023-04-14T12:58:28.902,51.61,19.704,81.08,34.14
2023-04-14T12:58:29.940,51.72,19.627,81.43,34.24
2023-04-14T12:58:31.053,51.84,19.546,81.79,34.34
2023-04-14T12:58:32.095,51.94,19.468,82.13,34.44
2023-04-14T12:58:33.180,52.06,19.388,82.48,34.54
2023-04-14T12:58:34.282,52.17,19.307,82.83,34.64
2023-04-14T12:58:35.351,52.28,19.227,83.18,34.73
2023-04-14T12:58:36.420,52.38,19.15,83.52,34.83
2023-04-14T12:58:37.474,52.48,19.073,83.85,34.93
2023-04-14T12:58:38.543,52.59,18.995,84.19,35.02
2023-04-14T12:58:39.644,52.69,18.914,84.54,35.12
2023-04-14T12:58:40.698,52.8,18.837,84.87,35.21
2023-04-14T12:58:41.752,52.89,18.763,85.2,35.3
2023-04-14T12:58:42.836,53,18.684,85.54,35.4
2023-04-14T12:58:43.890,53.09,18.61,85.87,35.49
2023-04-14T12:58:44.960,53.19,18.532,86.2,35.58
2023-04-14T12:58:46.013,53.29,18.458,86.52,35.67
2023-04-14T12:58:47.082,53.39,18.381,86.85,35.76
2023-04-14T12:58:48.136,53.47,18.084,87.17,35.85
2023-04-14T12:58:49.205,53.6,19.115,87.49,35.94
2023-04-14T12:58:50.275,53.89,21.055,87.86,36.04
2023-04-14T12:58:51.312,54.12,20.975,88.22,36.14
2023-04-14T12:58:52.382,54.33,20.791,88.59,36.24
2023-04-14T12:58:53.435,54.52,20.618,88.95,36.33
2023-04-14T12:58:54.488,54.69,20.455,89.31,36.43
2023-04-14T12:58:55.574,54.86,20.295,89.68,36.53
2023-04-14T12:58:56.627,55,20.151,90.04,36.63
2023-04-14T12:58:57.697,55.15,20.008,90.39,36.72
2023-04-14T12:58:58.750,55.28,19.875,90.74,36.82
2023-04-14T12:58:59.812,55.4,19.748,91.09,36.91
2023-04-14T12:59:00.889,55.53,19.621,91.45,37
2023-04-14T12:59:01.958,55.65,19.499,91.8,37.1
2023-04-14T12:59:03.012,55.76,19.38,92.14,37.19
2023-04-14T12:59:04.081,55.87,19.262,92.48,37.28
2023-04-14T12:59:05.148,55.98,19.152,92.81,37.36
2023-04-14T12:59:06.204,56.08,19.038,93.15,37.45
2023-04-14T12:59:07.274,56.19,18.926,93.49,37.54
2023-04-14T12:59:08.327,56.28,18.816,93.82,37.63
2023-04-14T12:59:09.393,56.38,18.709,94.15,37.72
2023-04-14T12:59:10.450,56.48,18.598,94.49,37.8
2023-04-14T12:59:11.519,56.57,18.494,94.82,37.89
2023-04-14T12:59:12.621,56.67,18.386,95.16,37.98
2023-04-14T12:59:13.658,56.76,18.284,95.47,38.06
2023-04-14T12:59:14.727,56.85,18.18,95.8,38.14
2023-04-14T12:59:15.829,56.94,18.073,96.13,38.23
2023-04-14T12:59:16.898,57.03,17.972,96.45,38.31
2023-04-14T12:59:17.952,57.11,17.872,96.76,38.39
2023-04-14T12:59:19.053,57.2,17.77,97.09,38.48
2023-04-14T12:59:20.139,57.28,17.67,97.41,38.56
2023-04-14T12:59:21.208,57.37,17.57,97.72,38.64
2023-04-14T12:59:22.277,57.45,17.474,98.04,38.72
2023-04-14T12:59:23.334,57.53,17.38,98.34,38.8
2023-04-14T12:59:24.432,57.61,17.279,98.66,38.88
2023-04-14T12:59:25.470,57.68,17.188,98.96,38.96
2023-04-14T12:59:26.540,57.76,17.096,99.26,39.04
2023-04-14T12:59:27.624,57.84,17.002,99.57,39.11
2023-04-14T12:59:28.694,57.92,16.909,99.87,39.19
2023-04-14T12:59:29.811,57.99,16.811,100.18,39.27
2023-04-14T12:59:30.864,58.06,16.72,100.48,39.34
2023-04-14T12:59:31.935,58.14,16.627,100.78,39.42
2023-04-14T12:59:32.988,58.21,16.54,101.07,39.49
2023-04-14T12:59:34.066,58.28,16.451,101.36,39.57
2023-04-14T12:59:35.158,58.35,16.356,101.66,39.64
2023-04-14T12:59:36.222,58.42,16.27,101.95,39.72
2023-04-14T12:59:37.288,58.49,16.182,102.23,39.79
2023-04-14T12:59:38.382,58.56,16.091,102.53,39.86
2023-04-14T12:59:39.436,58.62,16.005,102.81,39.94
2023-04-14T12:59:40.510,58.69,15.92,103.1,40.01
2023-04-14T12:59:41.559,58.75,15.834,103.37,40.08
2023-04-14T12:59:42.596,58.82,15.752,103.65,40.14
2023-04-14T12:59:43.666,58.88,15.632,103.93,40.21
2023-04-14T12:59:44.703,59.01,17.277,104.2,40.28
2023-04-14T12:59:45.757,59.33,19.738,104.53,40.37
2023-04-14T12:59:46.826,59.66,20.45,104.9,40.46
2023-04-14T12:59:47.880,59.92,20.036,105.25,40.54
2023-04-14T12:59:48.965,60.15,19.631,105.61,40.63
2023-04-14T12:59:50.050,60.34,19.269,105.96,40.72
2023-04-14T12:59:51.120,60.5,18.951,106.3,40.8
2023-04-14T12:59:52.221,60.65,18.658,106.64,40.88
2023-04-14T12:59:53.290,60.77,18.396,106.97,40.96
2023-04-14T12:59:54.344,60.89,18.165,107.29,41.04
2023-04-14T12:59:55.429,60.99,17.941,107.62,41.12
2023-04-14T12:59:56.467,61.08,17.741,107.93,41.19
2023-04-14T12:59:57.536,61.17,17.543,108.24,41.27
2023-04-14T12:59:58.622,61.25,17.357,108.56,41.35
2023-04-14T12:59:59.707,61.34,17.178,108.87,41.42
2023-04-14T13:00:00.776,61.41,17.011,109.17,41.49
2023-04-14T13:00:01.814,61.48,16.857,109.47,41.56
2023-04-14T13:00:02.899,61.55,16.696,109.77,41.64
2023-04-14T13:00:03.985,61.61,16.542,110.07,41.71
2023-04-14T13:00:05.054,61.67,16.396,110.36,41.78
2023-04-14T13:00:06.107,61.74,16.256,110.65,41.85
2023-04-14T13:00:07.193,61.79,16.116,110.94,41.92
