Time,PSIA,MASSFLOW,TOTAL_MASS,TOTAL_VOLUME
2023-05-01T10:41:56.174,14.31,0,0,0
2023-05-01T10:41:57.274,14.31,0,0,0
2023-05-01T10:41:58.328,14.31,0,0,0
2023-05-01T10:41:59.397,14.31,0,0,0
2023-05-01T10:42:00.451,14.31,0,0,0
2023-05-01T10:42:01.520,14.31,0,0,0
2023-05-01T10:42:02.574,14.32,0,0,0
2023-05-01T10:42:03.627,14.31,0,0,0
2023-05-01T10:42:04.681,14.31,0,0,0
2023-05-01T10:42:05.766,14.31,0,0,0
2023-05-01T10:42:06.820,14.32,0,0,0
2023-05-01T10:42:07.905,14.32,0,0,0
2023-05-01T10:42:08.975,14.32,0,0,0
2023-05-01T10:42:10.093,14.31,0,0,0
2023-05-01T10:42:11.162,14.32,0,0,0
2023-05-01T10:42:12.247,14.32,0,0,0
2023-05-01T10:42:13.317,14.32,0,0,0
2023-05-01T10:42:14.361,14.32,0,0,0
2023-05-01T10:42:15.424,14.32,0,0,0
2023-05-01T10:42:16.477,14.32,0,0,0
2023-05-01T10:42:17.563,14.32,0,0,0
2023-05-01T10:42:18.623,14.32,0,0,0
2023-05-01T10:42:19.686,14.32,0,0,0
2023-05-01T10:42:20.787,14.32,0,0,0
2023-05-01T10:42:21.825,14.32,0,0,0
2023-05-01T10:42:22.878,14.32,0,0,0
2023-05-01T10:42:23.964,14.32,0,0,0
2023-05-01T10:42:25.001,14.32,0,0,0
2023-05-01T10:42:26.071,14.32,0,0,0
2023-05-01T10:42:27.159,14.32,0,0,0
2023-05-01T10:42:28.226,14.32,0,0,0
2023-05-01T10:42:29.280,14.32,0,0,0
2023-05-01T10:42:30.349,14.32,0,0,0
2023-05-01T10:42:31.402,14.32,0,0,0
2023-05-01T10:42:32.488,14.32,0,0,0
2023-05-01T10:42:33.541,14.32,0,0,0
2023-05-01T10:42:34.595,14.32,0,0,0
2023-05-01T10:42:35.664,14.32,0,0,0
2023-05-01T10:42:36.734,14.32,0,0,0
2023-05-01T10:42:37.803,14.32,0,0,0
2023-05-01T10:42:38.873,14.32,0,0,0
2023-05-01T10:42:39.926,14.32,0,0,0
2023-05-01T10:42:41.012,14.32,0,0,0
2023-05-01T10:42:42.065,14.32,0,0,0
2023-05-01T10:42:43.119,14.32,0,0,0
2023-05-01T10:42:44.197,14.32,0,0,0
2023-05-01T10:42:45.258,14.32,0,0,0
2023-05-01T10:42:46.343,14.32,0,0,0
2023-05-01T10:42:47.397,14.32,0,0,0
2023-05-01T10:42:48.466,14.41,0.135,0,0
2023-05-01T10:42:49.531,15.09,1.776,0.01,0.01
2023-05-01T10:42:50.589,18.17,5.39,0.06,0.05
2023-05-01T10:42:51.691,29.92,7.743,0.17,0.12
2023-05-01T10:42:52.760,44.53,7.39,0.32,0.18
2023-05-01T10:42:53.846,53.54,2.713,0.41,0.21
2023-05-01T10:42:54.883,55.13,0.312,0.43,0.22
2023-05-01T10:42:55.953,55.3,0.048,0.43,0.22
2023-05-01T10:42:57.022,55.36,0.014,0.43,0.22
2023-05-01T10:42:58.076,55.38,0.005,0.43,0.22
2023-05-01T10:42:59.145,55.4,0.006,0.43,0.22
2023-05-01T10:43:00.215,55.45,0.03,0.43,0.22
2023-05-01T10:43:01.268,55.56,0.069,0.44,0.22
2023-05-01T10:43:02.322,55.7,0.086,0.44,0.22
2023-05-01T10:43:03.407,55.97,0.155,0.44,0.22
2023-05-01T10:43:04.461,56.27,0.17,0.44,0.22
2023-05-01T10:43:05.514,56.58,0.163,0.44,0.22
2023-05-01T10:43:06.584,56.85,0.135,0.45,0.22
2023-05-01T10:43:07.653,57.1,0.125,0.45,0.22
2023-05-01T10:43:08.739,57.33,0.126,0.45,0.22
2023-05-01T10:43:09.792,57.58,0.137,0.45,0.22
2023-05-01T10:43:10.862,57.78,0.091,0.46,0.22
2023-05-01T10:43:11.931,57.92,0.07,0.46,0.22
2023-05-01T10:43:13.033,58.1,0.107,0.46,0.22
2023-05-01T10:43:14.102,58.29,0.126,0.46,0.22
2023-05-01T10:43:15.156,58.51,0.13,0.46,0.22
2023-05-01T10:43:16.241,58.76,0.143,0.47,0.22
2023-05-01T10:43:17.327,58.99,0.098,0.47,0.22
2023-05-01T10:43:18.428,59.15,0.103,0.47,0.22
2023-05-01T10:43:19.482,59.94,0.618,0.48,0.22
2023-05-01T10:43:20.583,60.52,0.189,0.48,0.22
2023-05-01T10:43:21.625,60.86,0.237,0.49,0.22
2023-05-01T10:43:22.690,61.47,0.277,0.49,0.22
2023-05-01T10:43:23.744,61.79,0.131,0.5,0.22
2023-05-01T10:43:24.813,61.94,0.052,0.5,0.22
2023-05-01T10:43:25.882,62.01,0.024,0.5,0.22
2023-05-01T10:43:26.968,62.06,0.013,0.5,0.22
2023-05-01T10:43:28.022,62.09,0.009,0.5,0.22
2023-05-01T10:43:29.059,62.12,0.017,0.5,0.22
2023-05-01T10:43:30.129,62.18,0.026,0.5,0.22
2023-05-01T10:43:31.182,62.23,0.029,0.5,0.22
2023-05-01T10:43:32.283,62.31,0.034,0.5,0.22
2023-05-01T10:43:33.337,62.38,0.028,0.5,0.22
2023-05-01T10:43:34.444,62.48,0.057,0.5,0.22
2023-05-01T10:43:35.508,62.59,0.045,0.5,0.22
2023-05-01T10:43:36.609,62.69,0.071,0.5,0.22
2023-05-01T10:43:37.679,62.89,0.114,0.5,0.22
2023-05-01T10:43:38.764,63.13,0.119,0.5,0.22
2023-05-01T10:43:39.850,63.29,0.068,0.5,0.22
2023-05-01T10:43:40.903,63.42,0.077,0.51,0.22
2023-05-01T10:43:41.973,63.63,0.114,0.51,0.22
2023-05-01T10:43:43.074,63.88,0.141,0.51,0.22
2023-05-01T10:43:44.128,64.09,0.083,0.51,0.22
2023-05-01T10:43:45.175,64.22,0.052,0.51,0.22
2023-05-01T10:43:46.251,64.31,0.034,0.51,0.22
2023-05-01T10:43:47.304,64.38,0.035,0.51,0.22
2023-05-01T10:43:48.422,64.48,0.054,0.51,0.22
2023-05-01T10:43:49.475,64.59,0.053,0.51,0.22
2023-05-01T10:43:50.561,64.7,0.048,0.51,0.22
2023-05-01T10:43:51.614,64.8,0.039,0.51,0.22
2023-05-01T10:43:52.692,64.85,-0.01,0.51,0.22
2023-05-01T10:43:53.769,64.85,-0.01,0.51,0.22
2023-05-01T10:43:54.823,64.85,-0.01,0.51,0.22
2023-05-01T10:43:55.908,64.85,-0.01,0.51,0.22
2023-05-01T10:43:56.977,64.85,-0.01,0.51,0.22
2023-05-01T10:43:58.015,64.84,-0.011,0.51,0.22
2023-05-01T10:43:59.085,64.84,-0.01,0.51,0.22
2023-05-01T10:44:00.122,64.85,-0.01,0.51,0.22
2023-05-01T10:44:01.203,55.53,2.364,0.52,0.22
2023-05-01T10:44:02.308,15.82,0.013,0.54,0.23
2023-05-01T10:44:03.363,15.66,0.01,0.54,0.23
2023-05-01T10:44:04.406,15.59,1.029,0.55,0.24
2023-05-01T10:44:05.486,15.56,1.414,0.57,0.26
2023-05-01T10:44:06.539,15.64,2.93,0.61,0.3
2023-05-01T10:44:07.625,15.69,2.908,0.67,0.35
2023-05-01T10:44:08.694,15.75,2.879,0.72,0.4
2023-05-01T10:44:09.764,15.81,2.881,0.77,0.45
2023-05-01T10:44:10.801,15.86,2.883,0.82,0.5
2023-05-01T10:44:11.855,15.9,2.884,0.87,0.54
2023-05-01T10:44:12.941,15.9,0.732,0.92,0.59
2023-05-01T10:44:14.010,15.78,-0.001,0.92,0.59
2023-05-01T10:44:15.111,15.68,-0.002,0.92,0.59
2023-05-01T10:44:16.149,15.6,-0.002,0.92,0.59
2023-05-01T10:44:17.224,15.52,-0.002,0.92,0.59
2023-05-01T10:44:18.320,15.46,-0.002,0.92,0.59
2023-05-01T10:44:19.373,15.4,-0.003,0.92,0.59
2023-05-01T10:44:20.411,15.35,-0.003,0.92,0.59
2023-05-01T10:44:21.477,15.31,-0.003,0.92,0.59
2023-05-01T10:44:22.534,15.27,-0.003,0.92,0.59
2023-05-01T10:44:23.635,15.23,-0.004,0.92,0.59
2023-05-01T10:44:24.697,15.2,-0.004,0.92,0.59
2023-05-01T10:44:25.758,15.17,-0.004,0.92,0.59
2023-05-01T10:44:26.875,15.16,0.741,0.92,0.59
2023-05-01T10:44:27.930,15.23,2.496,0.94,0.61
2023-05-01T10:44:29.018,15.77,8.838,1.05,0.71
2023-05-01T10:44:30.084,16.35,10.895,1.23,0.88
2023-05-01T10:44:31.154,16.98,13.273,1.44,1.07
2023-05-01T10:44:32.251,17.64,15.145,1.7,1.28
2023-05-01T10:44:33.320,18.41,18.022,1.98,1.52
2023-05-01T10:44:34.378,19.17,20.038,2.33,1.79
2023-05-01T10:44:35.432,19.75,20.292,2.68,2.06
2023-05-01T10:44:36.533,20.22,20.23,3.05,2.33
2023-05-01T10:44:37.602,20.63,20.22,3.42,2.6
2023-05-01T10:44:38.704,21,20.209,3.79,2.86
2023-05-01T10:44:39.757,21.3,20.199,4.14,3.1
2023-05-01T10:44:40.811,21.59,20.188,4.49,3.35
2023-05-01T10:44:41.881,21.84,20.177,4.85,3.6
2023-05-01T10:44:42.934,22.07,20.166,5.21,3.83
2023-05-01T10:44:43.992,22.29,20.158,5.56,4.07
2023-05-01T10:44:45.041,22.49,20.148,5.92,4.3
2023-05-01T10:44:46.142,22.68,20.138,6.28,4.54
2023-05-01T10:44:47.196,22.86,20.13,6.63,4.77
2023-05-01T10:44:48.282,23.03,20.12,7,5.01
2023-05-01T10:44:49.351,23.19,20.112,7.36,5.23
2023-05-01T10:44:50.389,23.34,20.104,7.71,5.45
2023-05-01T10:44:51.474,23.49,20.094,8.07,5.68
2023-05-01T10:44:52.541,23.63,20.085,8.42,5.9
2023-05-01T10:44:53.597,23.76,20.078,8.78,6.13
2023-05-01T10:44:54.650,23.89,20.068,9.13,6.35
2023-05-01T10:44:55.704,24.02,20.062,9.48,6.56
2023-05-01T10:44:56.790,24.14,20.053,9.85,6.78
2023-05-01T10:44:57.844,24.26,20.044,10.2,7
2023-05-01T10:44:58.912,24.38,20.036,10.55,7.21
2023-05-01T10:44:59.966,24.49,20.028,10.91,7.43
2023-05-01T10:45:01.036,24.61,20.019,11.26,7.64
2023-05-01T10:45:02.105,24.72,20.013,11.62,7.85
2023-05-01T10:45:03.174,24.83,20.004,11.97,8.07
2023-05-01T10:45:04.221,24.93,19.996,12.32,8.27
2023-05-01T10:45:05.266,25.04,19.988,12.67,8.48
2023-05-01T10:45:06.367,25.14,19.98,13.04,8.69
2023-05-01T10:45:07.421,25.25,19.972,13.39,8.9
2023-05-01T10:45:08.491,25.35,19.965,13.74,9.11
2023-05-01T10:45:09.553,25.45,19.955,14.09,9.31
2023-05-01T10:45:10.625,25.54,19.95,14.45,9.52
2023-05-01T10:45:11.699,25.64,19.941,14.81,9.72
2023-05-01T10:45:12.768,25.74,19.933,15.16,9.93
2023-05-01T10:45:13.822,25.84,19.925,15.51,10.13
2023-05-01T10:45:14.875,25.93,19.917,15.86,10.32
2023-05-01T10:45:15.945,26.03,19.902,16.22,10.53
2023-05-01T10:45:17.014,26.13,19.998,16.57,10.73
2023-05-01T10:45:18.116,26.34,21.165,16.95,10.94
2023-05-01T10:45:19.153,26.46,20.966,17.31,11.14
2023-05-01T10:45:20.191,26.58,20.961,17.67,11.34
2023-05-01T10:45:21.254,26.7,20.952,18.04,11.55
2023-05-01T10:45:22.354,26.82,20.942,18.43,11.76
2023-05-01T10:45:23.438,26.93,20.933,18.8,11.97
2023-05-01T10:45:24.533,27.04,20.923,19.19,12.18
2023-05-01T10:45:25.618,27.15,20.914,19.57,12.38
2023-05-01T10:45:26.672,27.25,20.902,19.93,12.58
2023-05-01T10:45:27.725,27.35,20.891,20.3,12.78
2023-05-01T10:45:28.795,27.45,20.882,20.67,12.98
2023-05-01T10:45:29.871,27.55,20.871,21.04,13.18
2023-05-01T10:45:30.965,27.65,20.861,21.43,13.38
2023-05-01T10:45:32.028,27.75,20.852,21.79,13.58
2023-05-01T10:45:33.104,27.85,20.841,22.17,13.78
2023-05-01T10:45:34.174,27.94,20.83,22.54,13.97
2023-05-01T10:45:35.260,28.04,20.818,22.92,14.17
2023-05-01T10:45:36.322,28.13,20.807,23.28,14.36
2023-05-01T10:45:37.409,28.23,20.796,23.66,14.56
2023-05-01T10:45:38.480,28.32,20.787,24.03,14.75
2023-05-01T10:45:39.537,28.41,20.777,24.4,14.95
2023-05-01T10:45:40.639,28.51,20.766,24.77,15.14
2023-05-01T10:45:41.741,28.6,20.754,25.16,15.34
2023-05-01T10:45:42.794,28.69,20.743,25.52,15.53
2023-05-01T10:45:43.879,28.79,20.733,25.9,15.72
2023-05-01T10:45:44.933,28.88,20.721,26.26,15.9
2023-05-01T10:45:46.003,28.97,20.709,26.63,16.09
2023-05-01T10:45:47.073,29.06,20.7,27,16.28
2023-05-01T10:45:48.158,29.15,20.689,27.37,16.47
2023-05-01T10:45:49.227,29.24,20.677,27.74,16.65
2023-05-01T10:45:50.296,29.33,20.666,28.11,16.84
2023-05-01T10:45:51.382,29.42,20.654,28.48,17.03
2023-05-01T10:45:52.440,29.5,20.644,28.84,17.21
2023-05-01T10:45:53.489,29.59,20.632,29.2,17.39
2023-05-01T10:45:54.575,29.68,20.621,29.58,17.58
2023-05-01T10:45:55.628,29.77,20.609,29.94,17.75
2023-05-01T10:45:56.666,29.86,20.598,30.3,17.93
2023-05-01T10:45:57.719,29.94,20.586,30.66,18.11
2023-05-01T10:45:58.804,30.03,20.573,31.02,18.29
2023-05-01T10:45:59.868,30.11,20.562,31.39,18.47
2023-05-01T10:46:00.912,30.2,20.551,31.75,18.64
2023-05-01T10:46:01.997,30.29,20.539,32.12,18.83
2023-05-01T10:46:03.051,30.38,20.526,32.48,19
2023-05-01T10:46:04.104,30.46,20.516,32.84,19.17
2023-05-01T10:46:05.206,30.55,20.503,33.21,19.35
2023-05-01T10:46:06.261,30.64,20.491,33.58,19.53
2023-05-01T10:46:07.345,30.73,20.479,33.95,19.71
2023-05-01T10:46:08.414,30.81,20.464,34.31,19.88
2023-05-01T10:46:09.468,30.9,20.451,34.67,20.05
2023-05-01T10:46:10.553,30.98,20.44,35.04,20.23
2023-05-01T10:46:11.607,31.07,20.427,35.4,20.4
2023-05-01T10:46:12.676,31.15,20.413,35.76,20.57
2023-05-01T10:46:13.762,31.24,20.402,36.13,20.75
2023-05-01T10:46:14.831,31.33,20.389,36.49,20.92
2023-05-01T10:46:15.885,31.41,20.377,36.85,21.08
2023-05-01T10:46:17.002,31.5,20.361,37.23,21.26
2023-05-01T10:46:18.072,31.59,20.348,37.59,21.43
2023-05-01T10:46:19.157,31.67,20.334,37.96,21.6
2023-05-01T10:46:20.211,31.76,20.321,38.31,21.77
2023-05-01T10:46:21.281,31.84,20.308,38.68,21.94
2023-05-01T10:46:22.350,31.92,20.295,39.03,22.1
2023-05-01T10:46:23.388,32.01,20.28,39.39,22.26
2023-05-01T10:46:24.473,32.09,20.267,39.75,22.43
2023-05-01T10:46:25.567,32.18,20.254,40.12,22.6
2023-05-01T10:46:26.659,32.27,20.239,40.49,22.77
2023-05-01T10:46:27.713,32.35,20.226,40.85,22.93
2023-05-01T10:46:28.787,32.43,20.212,41.21,23.1
2023-05-01T10:46:29.852,32.52,20.197,41.57,23.26
2023-05-01T10:46:30.937,32.6,20.183,41.93,23.42
2023-05-01T10:46:31.991,32.69,20.169,42.29,23.58
2023-05-01T10:46:33.061,32.77,20.155,42.64,23.75
2023-05-01T10:46:34.162,32.86,20.138,43.01,23.91
2023-05-01T10:46:35.200,32.94,20.126,43.36,24.07
2023-05-01T10:46:36.301,33.02,20.11,43.73,24.23
2023-05-01T10:46:37.355,33.1,20.095,44.08,24.39
2023-05-01T10:46:38.424,33.19,20.081,44.44,24.55
2023-05-01T10:46:39.510,33.27,20.066,44.8,24.71
2023-05-01T10:46:40.548,33.36,20.051,45.15,24.86
2023-05-01T10:46:41.617,33.44,20.035,45.51,25.02
2023-05-01T10:46:42.734,33.53,20.02,45.88,25.18
2023-05-01T10:46:43.787,33.6,20.004,46.23,25.34
2023-05-01T10:46:44.841,33.69,19.99,46.58,25.49
2023-05-01T10:46:45.941,33.77,19.975,46.94,25.65
2023-05-01T10:46:47.012,33.86,19.959,47.3,25.81
2023-05-01T10:46:48.098,33.94,19.941,47.66,25.96
2023-05-01T10:46:49.167,34.02,19.927,48.01,26.12
2023-05-01T10:46:50.221,34.1,19.912,48.37,26.27
2023-05-01T10:46:51.338,34.19,19.894,48.74,26.43
2023-05-01T10:46:52.392,34.27,19.879,49.09,26.58
2023-05-01T10:46:53.445,34.35,19.862,49.43,26.73
2023-05-01T10:46:54.515,34.43,19.847,49.79,26.88
2023-05-01T10:46:55.584,34.52,19.831,50.14,27.03
2023-05-01T10:46:56.645,34.59,19.813,50.49,27.18
2023-05-01T10:46:57.691,34.68,19.798,50.84,27.33
2023-05-01T10:46:58.790,34.76,19.782,51.19,27.48
2023-05-01T10:46:59.846,34.84,19.765,51.55,27.63
2023-05-01T10:47:00.900,34.92,19.748,51.89,27.77
2023-05-01T10:47:01.953,35,19.731,52.24,27.92
2023-05-01T10:47:02.991,35.08,19.716,52.58,28.06
2023-05-01T10:47:04.076,35.16,19.697,52.94,28.21
2023-05-01T10:47:05.162,35.25,19.68,53.29,28.36
2023-05-01T10:47:06.248,35.33,19.663,53.65,28.51
2023-05-01T10:47:07.349,35.41,19.645,54.01,28.66
2023-05-01T10:47:08.418,35.49,19.627,54.36,28.8
2023-05-01T10:47:09.488,35.57,19.611,54.71,28.95
2023-05-01T10:47:10.590,35.66,19.593,55.07,29.1
2023-05-01T10:47:11.674,35.74,19.574,55.42,29.24
2023-05-01T10:47:12.776,35.82,19.555,55.78,29.39
2023-05-01T10:47:13.830,35.9,19.538,56.12,29.53
2023-05-01T10:47:14.899,35.98,19.52,56.47,29.67
2023-05-01T10:47:15.984,36.06,19.5,56.82,29.82
2023-05-01T10:47:17.054,36.15,19.484,57.16,29.96
2023-05-01T10:47:18.123,36.23,19.465,57.51,30.1
2023-05-01T10:47:19.193,36.31,19.448,57.86,30.24
2023-05-01T10:47:20.247,36.38,19.428,58.2,30.38
2023-05-01T10:47:21.300,36.46,19.409,58.54,30.52
2023-05-01T10:47:22.370,36.54,19.392,58.89,30.66
2023-05-01T10:47:23.439,36.62,19.371,59.23,30.79
2023-05-01T10:47:24.556,36.7,19.353,59.58,30.94
2023-05-01T10:47:25.611,36.78,19.334,59.93,31.08
2023-05-01T10:47:26.696,36.86,19.316,60.28,31.22
2023-05-01T10:47:27.749,36.94,19.297,60.62,31.35
2023-05-01T10:47:28.803,37.02,19.278,60.96,31.49
2023-05-01T10:47:29.872,37.1,19.257,61.3,31.62
2023-05-01T10:47:30.926,37.18,19.24,61.64,31.76
2023-05-01T10:47:32.011,37.26,19.221,61.99,31.89
2023-05-01T10:47:33.080,37.33,19.202,62.33,32.03
2023-05-01T10:47:34.134,37.41,19.182,62.66,32.16
2023-05-01T10:47:35.195,37.49,19.163,63,32.29
2023-05-01T10:47:36.257,37.57,19.142,63.34,32.43
2023-05-01T10:47:37.311,37.64,19.122,63.68,32.56
2023-05-01T10:47:38.380,37.72,19.102,64.02,32.69
2023-05-01T10:47:39.450,37.8,19.082,64.36,32.82
2023-05-01T10:47:40.528,37.88,19.062,64.7,32.96
2023-05-01T10:47:41.573,37.95,19.043,65.03,33.09
2023-05-01T10:47:42.626,38.03,19.022,65.37,33.22
2023-05-01T10:47:43.712,38.11,19.001,65.71,33.35
2023-05-01T10:47:44.750,38.19,18.98,66.04,33.48
2023-05-01T10:47:45.835,38.26,18.959,66.38,33.61
2023-05-01T10:47:46.921,38.34,18.939,66.72,33.74
2023-05-01T10:47:47.974,38.42,18.918,67.05,33.87
2023-05-01T10:47:49.028,38.49,18.899,67.39,33.99
2023-05-01T10:47:50.129,38.57,18.876,67.73,34.13
2023-05-01T10:47:51.198,38.65,18.855,68.07,34.25
2023-05-01T10:47:52.300,38.73,18.834,68.41,34.38
2023-05-01T10:47:53.359,38.8,18.814,68.74,34.51
2023-05-01T10:47:54.407,38.88,18.792,69.07,34.64
2023-05-01T10:47:55.467,38.95,18.773,69.4,34.76
2023-05-01T10:47:56.523,39.03,18.751,69.73,34.88
2023-05-01T10:47:57.586,39.1,18.73,70.06,35.01
2023-05-01T10:47:58.637,39.18,18.706,70.39,35.13
2023-05-01T10:47:59.707,39.26,18.686,70.73,35.26
2023-05-01T10:48:00.760,39.33,18.666,71.05,35.38
2023-05-01T10:48:01.829,39.41,18.643,71.39,35.51
2023-05-01T10:48:02.883,39.48,18.62,71.71,35.63
2023-05-01T10:48:03.936,39.55,18.6,72.04,35.75
2023-05-01T10:48:05.022,39.63,18.575,72.38,35.87
2023-05-01T10:48:06.060,39.7,18.556,72.69,35.99
2023-05-01T10:48:07.145,39.78,18.532,73.03,36.12
2023-05-01T10:48:08.246,39.85,18.511,73.37,36.24
2023-05-01T10:48:09.300,39.93,18.49,73.69,36.36
2023-05-01T10:48:10.354,40,18.467,74.02,36.48
2023-05-01T10:48:11.423,40.08,18.446,74.35,36.6
2023-05-01T10:48:12.493,40.15,18.422,74.67,36.72
2023-05-01T10:48:13.546,40.22,18.4,75,36.84
2023-05-01T10:48:14.637,40.3,18.377,75.33,36.96
2023-05-01T10:48:15.701,40.37,18.355,75.65,37.08
2023-05-01T10:48:16.771,40.45,18.331,75.98,37.2
2023-05-01T10:48:17.820,40.52,18.31,76.3,37.32
2023-05-01T10:48:18.893,40.59,18.288,76.63,37.43
2023-05-01T10:48:19.979,40.67,18.263,76.96,37.55
2023-05-01T10:48:21.064,40.74,18.239,77.29,37.67
2023-05-01T10:48:22.132,40.81,18.218,77.61,37.79
2023-05-01T10:48:23.220,40.89,18.195,77.94,37.91
2023-05-01T10:48:24.284,40.96,18.172,78.26,38.03
2023-05-01T10:48:25.343,41.03,18.148,78.59,38.14
2023-05-01T10:48:26.429,41.1,18.123,78.91,38.26
2023-05-01T10:48:27.511,41.18,18.101,79.24,38.37
2023-05-01T10:48:28.599,41.25,18.076,79.57,38.49
2023-05-01T10:48:29.653,41.32,18.055,79.88,38.6
2023-05-01T10:48:30.706,41.39,18.033,80.2,38.72
2023-05-01T10:48:31.807,41.47,18.009,80.53,38.84
2023-05-01T10:48:32.901,41.54,17.984,80.86,38.95
2023-05-01T10:48:33.978,41.61,17.959,81.18,39.07
2023-05-01T10:48:35.032,41.68,17.935,81.5,39.18
2023-05-01T10:48:36.086,41.75,17.91,81.81,39.29
2023-05-01T10:48:37.171,41.82,17.888,82.13,39.4
2023-05-01T10:48:38.226,41.89,17.863,82.45,39.51
2023-05-01T10:48:39.310,41.96,17.841,82.77,39.63
2023-05-01T10:48:40.395,42.04,17.815,83.09,39.74
2023-05-01T10:48:41.507,42.11,17.791,83.42,39.85
2023-05-01T10:48:42.551,42.18,17.769,83.73,39.96
2023-05-01T10:48:43.636,42.25,17.744,84.05,40.07
2023-05-01T10:48:44.690,42.31,17.72,84.36,40.18
2023-05-01T10:48:45.775,42.39,17.694,84.68,40.29
2023-05-01T10:48:46.845,42.45,17.67,85,40.4
2023-05-01T10:48:47.914,42.52,17.647,85.31,40.51
2023-05-01T10:48:49.000,42.59,17.623,85.63,40.62
2023-05-01T10:48:50.053,42.66,17.598,85.94,40.73
2023-05-01T10:48:51.106,42.73,17.576,86.25,40.83
2023-05-01T10:48:52.208,42.8,17.548,86.57,40.94
2023-05-01T10:48:53.245,42.87,17.523,86.87,41.05
2023-05-01T10:48:54.299,42.93,17.498,87.18,41.15
2023-05-01T10:48:55.385,43,17.475,87.5,41.26
2023-05-01T10:48:56.431,43.07,17.449,87.8,41.37
2023-05-01T10:48:57.512,43.14,17.425,88.11,41.47
2023-05-01T10:48:58.594,43.2,17.398,88.43,41.58
2023-05-01T10:48:59.656,43.27,17.376,88.73,41.68
2023-05-01T10:49:00.700,43.34,17.35,89.04,41.79
2023-05-01T10:49:01.785,43.4,17.326,89.35,41.89
2023-05-01T10:49:02.871,43.47,17.3,89.66,42
2023-05-01T10:49:03.957,43.54,17.277,89.98,42.11
2023-05-01T10:49:05.026,43.61,17.252,90.28,42.21
2023-05-01T10:49:06.095,43.67,17.226,90.59,42.31
2023-05-01T10:49:07.149,43.74,17.202,90.89,42.41
2023-05-01T10:49:08.251,43.81,17.176,91.21,42.52
2023-05-01T10:49:09.313,43.87,17.15,91.51,42.62
2023-05-01T10:49:10.413,43.94,17.123,91.82,42.73
2023-05-01T10:49:11.475,44,17.098,92.13,42.83
2023-05-01T10:49:12.546,44.07,17.073,92.43,42.93
2023-05-01T10:49:13.598,44.13,17.048,92.73,43.03
2023-05-01T10:49:14.660,44.2,17.026,93.03,43.13
2023-05-01T10:49:15.769,44.26,16.997,93.35,43.24
2023-05-01T10:49:16.831,44.33,16.973,93.64,43.33
2023-05-01T10:49:17.908,44.39,16.946,93.95,43.44
2023-05-01T10:49:18.994,44.46,16.92,94.26,43.54
2023-05-01T10:49:20.047,44.52,16.897,94.55,43.64
2023-05-01T10:49:21.085,44.58,16.871,94.84,43.73
2023-05-01T10:49:22.154,44.65,16.847,95.14,43.83
2023-05-01T10:49:23.223,44.71,16.82,95.44,43.93
2023-05-01T10:49:24.261,44.77,16.794,95.73,44.03
2023-05-01T10:49:25.362,44.83,16.769,96.04,44.13
2023-05-01T10:49:26.416,44.89,16.744,96.34,44.22
2023-05-01T10:49:27.470,44.96,16.718,96.63,44.32
2023-05-01T10:49:28.523,45.02,16.692,96.92,44.41
2023-05-01T10:49:29.577,45.08,16.667,97.21,44.51
2023-05-01T10:49:30.646,45.14,16.642,97.51,44.61
2023-05-01T10:49:31.700,45.2,16.616,97.8,44.7
2023-05-01T10:49:32.762,45.26,16.592,98.09,44.8
2023-05-01T10:49:33.823,45.32,16.567,98.39,44.89
2023-05-01T10:49:34.909,45.39,16.54,98.69,44.99
2023-05-01T10:49:35.992,45.45,16.514,98.98,45.08
2023-05-01T10:49:37.032,45.51,16.489,99.27,45.18
2023-05-01T10:49:38.085,45.56,16.463,99.56,45.27
2023-05-01T10:49:39.170,45.63,16.438,99.86,45.37
2023-05-01T10:49:40.224,45.69,16.411,100.15,45.46
2023-05-01T10:49:41.294,45.74,16.386,100.44,45.55
2023-05-01T10:49:42.363,45.8,16.361,100.73,45.65
2023-05-01T10:49:43.454,45.86,16.335,101.02,45.74
2023-05-01T10:49:44.534,45.92,16.309,101.32,45.84
2023-05-01T10:49:45.603,45.99,16.284,101.61,45.93
2023-05-01T10:49:46.657,46.04,16.259,101.89,46.02
2023-05-01T10:49:47.720,46.1,16.233,102.18,46.11
2023-05-01T10:49:48.780,46.16,16.209,102.47,46.2
2023-05-01T10:49:49.834,46.22,16.183,102.75,46.29
2023-05-01T10:49:50.897,46.27,16.157,103.04,46.39
2023-05-01T10:49:51.995,46.33,16.132,103.33,46.48
2023-05-01T10:49:53.058,46.39,16.105,103.62,46.57
2023-05-01T10:49:54.127,46.45,16.079,103.9,46.66
2023-05-01T10:49:55.181,46.51,16.052,104.19,46.75
2023-05-01T10:49:56.266,46.56,16.028,104.48,46.84
2023-05-01T10:49:57.352,46.62,16.001,104.77,46.93
2023-05-01T10:49:58.391,46.68,15.977,105.04,47.02
2023-05-01T10:49:59.475,46.73,15.95,105.33,47.11
2023-05-01T10:50:00.529,46.79,15.923,105.61,47.2
2023-05-01T10:50:01.630,46.85,15.898,105.9,47.29
2023-05-01T10:50:02.684,46.9,15.874,106.18,47.38
2023-05-01T10:50:03.769,46.96,15.849,106.47,47.47
2023-05-01T10:50:04.839,47.01,15.823,106.75,47.56
2023-05-01T10:50:05.877,47.07,15.795,107.02,47.64
2023-05-01T10:50:06.930,47.12,15.772,107.3,47.73
